Episode 366 done: steps = 313028, rewards = -20.0, consume time = 1509.729490995407s
Episode 367 done: steps = 313881, rewards = -21.0, consume time = 1514.0743911266327s
Episode 368 done: steps = 314723, rewards = -20.0, consume time = 1518.3399171829224s
Episode 369 done: steps = 315658, rewards = -21.0, consume time = 1523.0715601444244s
Episode 370 done: steps = 316500, rewards = -20.0, consume time = 1527.378757238388s
Episode 371 done: steps = 317342, rewards = -20.0, consume time = 1531.6343002319336s
Episode 372 done: steps = 318134, rewards = -21.0, consume time = 1535.6681232452393s
Episode 373 done: steps = 318972, rewards = -20.0, consume time = 1539.923641204834s
Episode 374 done: steps = 319755, rewards = -21.0, consume time = 1543.9037282466888s
Episode 375 done: steps = 320538, rewards = -21.0, consume time = 1547.9006080627441s
Episode 376 done: steps = 321377, rewards = -21.0, consume time = 1552.1263680458069s
Episode 377 done: steps = 322201, rewards = -21.0, consume time = 1556.2755451202393s
Episode 378 done: steps = 323027, rewards = -21.0, consume time = 1560.4843831062317s
Episode 379 done: steps = 323810, rewards = -21.0, consume time = 1564.3031313419342s
Episode 380 done: steps = 324732, rewards = -20.0, consume time = 1568.9665591716766s
Episode 381 done: steps = 325556, rewards = -21.0, consume time = 1573.1824252605438s
Episode 382 done: steps = 326339, rewards = -21.0, consume time = 1577.1343472003937s
Episode 383 done: steps = 327165, rewards = -21.0, consume time = 1581.2961661815643s
Episode 384 done: steps = 327949, rewards = -21.0, consume time = 1585.3138551712036s
Episode 385 done: steps = 328732, rewards = -21.0, consume time = 1589.3286049365997s
Episode 386 done: steps = 329598, rewards = -20.0, consume time = 1593.7878589630127s
Episode 387 done: steps = 330390, rewards = -21.0, consume time = 1598.068423986435s
Episode 388 done: steps = 331214, rewards = -21.0, consume time = 1602.577679157257s
Episode 389 done: steps = 332113, rewards = -20.0, consume time = 1607.3774490356445s
Episode 390 done: steps = 332896, rewards = -21.0, consume time = 1611.3775951862335s
Episode 391 done: steps = 333688, rewards = -21.0, consume time = 1615.3120760917664s
Episode 392 done: steps = 334512, rewards = -21.0, consume time = 1619.5585901737213s
Episode 393 done: steps = 335304, rewards = -21.0, consume time = 1623.6362099647522s
Episode 394 done: steps = 336147, rewards = -20.0, consume time = 1627.8907911777496s
Episode 395 done: steps = 336989, rewards = -20.0, consume time = 1632.147497177124s
Episode 396 done: steps = 337814, rewards = -21.0, consume time = 1636.3030142784119s
Episode 397 done: steps = 338714, rewards = -20.0, consume time = 1640.8943572044373s
Episode 398 done: steps = 339538, rewards = -21.0, consume time = 1644.9659662246704s
Episode 399 done: steps = 340380, rewards = -20.0, consume time = 1649.2724781036377s
Episode 400 done: steps = 341204, rewards = -21.0, consume time = 1653.4268691539764s
Episode 401 done: steps = 342046, rewards = -20.0, consume time = 1657.6516151428223s
Episode 402 done: steps = 342884, rewards = -20.0, consume time = 1662.015694141388s
Episode 403 done: steps = 343667, rewards = -21.0, consume time = 1665.9349722862244s
Episode 404 done: steps = 344450, rewards = -21.0, consume time = 1669.9738900661469s
Episode 405 done: steps = 345288, rewards = -20.0, consume time = 1674.1989722251892s
Episode 406 done: steps = 346071, rewards = -21.0, consume time = 1678.273962020874s
Episode 407 done: steps = 346895, rewards = -21.0, consume time = 1682.498642206192s
Episode 408 done: steps = 347719, rewards = -21.0, consume time = 1686.6148810386658s
Episode 409 done: steps = 348573, rewards = -21.0, consume time = 1691.0801270008087s
Episode 410 done: steps = 349397, rewards = -21.0, consume time = 1695.259516954422s
Episode 411 done: steps = 350235, rewards = -20.0, consume time = 1699.5455322265625s
Episode 412 done: steps = 351105, rewards = -20.0, consume time = 1703.9475719928741s
Episode 413 done: steps = 351888, rewards = -21.0, consume time = 1707.955155134201s
Episode 414 done: steps = 352782, rewards = -20.0, consume time = 1712.5343339443207s
Episode 415 done: steps = 353565, rewards = -21.0, consume time = 1716.529568195343s
Episode 416 done: steps = 354409, rewards = -20.0, consume time = 1720.768853187561s
Episode 417 done: steps = 355248, rewards = -21.0, consume time = 1724.9008922576904s
Episode 418 done: steps = 356086, rewards = -20.0, consume time = 1729.0870831012726s
Episode 419 done: steps = 357000, rewards = -21.0, consume time = 1733.7020812034607s
Episode 420 done: steps = 357783, rewards = -21.0, consume time = 1737.68359708786s
Episode 421 done: steps = 358635, rewards = -21.0, consume time = 1742.0355851650238s
Episode 422 done: steps = 359418, rewards = -21.0, consume time = 1745.9599981307983s
Episode 423 done: steps = 360260, rewards = -20.0, consume time = 1750.1911401748657s
Episode 424 done: steps = 361102, rewards = -20.0, consume time = 1754.4169840812683s
Episode 425 done: steps = 361940, rewards = -20.0, consume time = 1758.4501492977142s
Episode 426 done: steps = 362842, rewards = -20.0, consume time = 1763.1251382827759s
Episode 427 done: steps = 363667, rewards = -21.0, consume time = 1767.4520111083984s
Episode 428 done: steps = 364553, rewards = -21.0, consume time = 1771.766030073166s
Episode 429 done: steps = 365395, rewards = -20.0, consume time = 1776.0052280426025s
Episode 430 done: steps = 366239, rewards = -20.0, consume time = 1780.3203809261322s
Episode 431 done: steps = 367081, rewards = -20.0, consume time = 1784.5337882041931s
Episode 432 done: steps = 367919, rewards = -20.0, consume time = 1788.9309771060944s
Episode 433 done: steps = 368761, rewards = -20.0, consume time = 1793.1540160179138s
Episode 434 done: steps = 369599, rewards = -20.0, consume time = 1797.4204001426697s
Episode 435 done: steps = 370391, rewards = -21.0, consume time = 1801.44539809227s
Episode 436 done: steps = 371261, rewards = -20.0, consume time = 1805.8455832004547s
Episode 437 done: steps = 372099, rewards = -20.0, consume time = 1810.119329214096s
Episode 438 done: steps = 372882, rewards = -21.0, consume time = 1814.1168682575226s
Episode 439 done: steps = 373646, rewards = -21.0, consume time = 1818.0533821582794s
Episode 440 done: steps = 374429, rewards = -21.0, consume time = 1822.08163523674s
Episode 441 done: steps = 375253, rewards = -21.0, consume time = 1826.36940908432s
Episode 442 done: steps = 376045, rewards = -21.0, consume time = 1830.3202350139618s
Episode 443 done: steps = 376911, rewards = -20.0, consume time = 1834.705854177475s
Episode 444 done: steps = 377749, rewards = -20.0, consume time = 1838.9434561729431s
Episode 445 done: steps = 378533, rewards = -21.0, consume time = 1842.899974346161s
Episode 446 done: steps = 379370, rewards = -20.0, consume time = 1847.109206199646s
Episode 447 done: steps = 380196, rewards = -21.0, consume time = 1851.3477132320404s
Episode 448 done: steps = 381034, rewards = -20.0, consume time = 1855.737731218338s
Episode 449 done: steps = 381876, rewards = -20.0, consume time = 1860.1314561367035s
Episode 450 done: steps = 382718, rewards = -20.0, consume time = 1864.5075080394745s
Episode 451 done: steps = 383501, rewards = -21.0, consume time = 1868.5219020843506s
Episode 452 done: steps = 384293, rewards = -21.0, consume time = 1872.5032110214233s
Episode 453 done: steps = 385117, rewards = -21.0, consume time = 1876.627355337143s
Episode 454 done: steps = 386021, rewards = -20.0, consume time = 1881.2113790512085s
Episode 455 done: steps = 386859, rewards = -20.0, consume time = 1885.382558107376s
Episode 456 done: steps = 387696, rewards = -20.0, consume time = 1889.6247112751007s
Episode 457 done: steps = 388522, rewards = -21.0, consume time = 1893.6997530460358s
Episode 458 done: steps = 389421, rewards = -20.0, consume time = 1898.3272609710693s
Episode 459 done: steps = 390263, rewards = -20.0, consume time = 1902.6019389629364s
Episode 460 done: steps = 391101, rewards = -20.0, consume time = 1906.9685082435608s
Episode 461 done: steps = 391939, rewards = -20.0, consume time = 1911.2127759456635s
Episode 462 done: steps = 392777, rewards = -20.0, consume time = 1915.4840819835663s
Episode 463 done: steps = 393615, rewards = -20.0, consume time = 1919.7902700901031s
Episode 464 done: steps = 394398, rewards = -21.0, consume time = 1923.849092245102s
Episode 465 done: steps = 395240, rewards = -20.0, consume time = 1928.151917219162s
Episode 466 done: steps = 396023, rewards = -21.0, consume time = 1932.0941672325134s
Episode 467 done: steps = 396861, rewards = -20.0, consume time = 1936.3911271095276s
Episode 468 done: steps = 397644, rewards = -21.0, consume time = 1940.4859080314636s
Episode 469 done: steps = 398427, rewards = -21.0, consume time = 1944.3917300701141s
Episode 470 done: steps = 399265, rewards = -20.0, consume time = 1948.676754951477s
Episode 471 done: steps = 400107, rewards = -20.0, consume time = 1953.0560631752014s
Episode 472 done: steps = 400945, rewards = -20.0, consume time = 1957.6669161319733s
Episode 473 done: steps = 401709, rewards = -21.0, consume time = 1961.8913049697876s
Episode 474 done: steps = 402547, rewards = -20.0, consume time = 1966.2267391681671s
Episode 475 done: steps = 403385, rewards = -20.0, consume time = 1970.50412607193s
Episode 476 done: steps = 404210, rewards = -21.0, consume time = 1974.6714770793915s
Episode 477 done: steps = 404993, rewards = -21.0, consume time = 1978.7647461891174s
Episode 478 done: steps = 405831, rewards = -20.0, consume time = 1983.0711863040924s
Episode 479 done: steps = 406614, rewards = -21.0, consume time = 1987.115394115448s
Episode 480 done: steps = 407397, rewards = -21.0, consume time = 1991.2317671775818s
Episode 481 done: steps = 408209, rewards = -21.0, consume time = 1995.3954403400421s
Episode 482 done: steps = 408973, rewards = -21.0, consume time = 1999.4433863162994s
Episode 483 done: steps = 409756, rewards = -21.0, consume time = 2003.3988151550293s
Episode 484 done: steps = 410520, rewards = -21.0, consume time = 2007.3938901424408s
Episode 485 done: steps = 411346, rewards = -21.0, consume time = 2011.5538971424103s
Episode 486 done: steps = 412211, rewards = -20.0, consume time = 2015.9190211296082s
Episode 487 done: steps = 413077, rewards = -20.0, consume time = 2020.3854732513428s
Episode 488 done: steps = 413915, rewards = -20.0, consume time = 2024.7539279460907s
Episode 489 done: steps = 414781, rewards = -20.0, consume time = 2029.1630370616913s
Episode 490 done: steps = 415564, rewards = -21.0, consume time = 2033.1849610805511s
Episode 491 done: steps = 416402, rewards = -20.0, consume time = 2037.5131483078003s
Episode 492 done: steps = 417194, rewards = -21.0, consume time = 2041.5688531398773s
Episode 493 done: steps = 418018, rewards = -21.0, consume time = 2045.7867181301117s
Episode 494 done: steps = 418860, rewards = -20.0, consume time = 2050.1152629852295s
Episode 495 done: steps = 419698, rewards = -20.0, consume time = 2054.4710631370544s
Episode 496 done: steps = 420540, rewards = -20.0, consume time = 2058.9077303409576s
Episode 497 done: steps = 421304, rewards = -21.0, consume time = 2062.8647820949554s
Episode 498 done: steps = 422128, rewards = -21.0, consume time = 2067.0751700401306s
Episode 499 done: steps = 422966, rewards = -20.0, consume time = 2071.406243085861s
Episode 500 done: steps = 423804, rewards = -20.0, consume time = 2075.6069831848145s
Episode 501 done: steps = 424628, rewards = -21.0, consume time = 2079.7205612659454s
Episode 502 done: steps = 425466, rewards = -20.0, consume time = 2084.039854288101s
Episode 503 done: steps = 426258, rewards = -21.0, consume time = 2087.9968242645264s
Episode 504 done: steps = 427096, rewards = -20.0, consume time = 2092.240092277527s
Episode 505 done: steps = 427860, rewards = -21.0, consume time = 2096.1255140304565s
Episode 506 done: steps = 428698, rewards = -20.0, consume time = 2100.49103808403s
Episode 507 done: steps = 429578, rewards = -21.0, consume time = 2104.8488850593567s
Episode 508 done: steps = 430416, rewards = -20.0, consume time = 2109.108579158783s
Episode 509 done: steps = 431254, rewards = -20.0, consume time = 2113.535790205002s
Episode 510 done: steps = 432092, rewards = -20.0, consume time = 2117.8590171337128s
Episode 511 done: steps = 432930, rewards = -20.0, consume time = 2122.0863642692566s
Episode 512 done: steps = 433796, rewards = -20.0, consume time = 2126.5165371894836s
Episode 513 done: steps = 434579, rewards = -21.0, consume time = 2130.62908911705s
Episode 514 done: steps = 435421, rewards = -20.0, consume time = 2134.8783071041107s
Episode 515 done: steps = 436259, rewards = -20.0, consume time = 2139.183165073395s
Episode 516 done: steps = 437096, rewards = -20.0, consume time = 2143.4632573127747s
Episode 517 done: steps = 437938, rewards = -20.0, consume time = 2147.8917651176453s
Episode 518 done: steps = 438776, rewards = -20.0, consume time = 2152.1706171035767s
Episode 519 done: steps = 439600, rewards = -21.0, consume time = 2156.3668491840363s
Episode 520 done: steps = 440364, rewards = -21.0, consume time = 2160.132157087326s
Episode 521 done: steps = 441263, rewards = -20.0, consume time = 2164.644504070282s
Episode 522 done: steps = 442157, rewards = -20.0, consume time = 2169.3032891750336s
Episode 523 done: steps = 443001, rewards = -20.0, consume time = 2173.6814262866974s
Episode 524 done: steps = 443839, rewards = -20.0, consume time = 2178.092745065689s
Episode 525 done: steps = 444603, rewards = -21.0, consume time = 2182.085346221924s
Episode 526 done: steps = 445386, rewards = -21.0, consume time = 2186.1553032398224s
Episode 527 done: steps = 446169, rewards = -21.0, consume time = 2190.2272441387177s
Episode 528 done: steps = 446961, rewards = -21.0, consume time = 2194.2609312534332s
Episode 529 done: steps = 447799, rewards = -20.0, consume time = 2198.6096210479736s
Episode 530 done: steps = 448563, rewards = -21.0, consume time = 2202.4963841438293s
Episode 531 done: steps = 449401, rewards = -20.0, consume time = 2206.8388381004333s
Episode 532 done: steps = 450239, rewards = -20.0, consume time = 2211.0818960666656s
Episode 533 done: steps = 451003, rewards = -21.0, consume time = 2215.0892963409424s
Episode 534 done: steps = 451767, rewards = -21.0, consume time = 2219.1173162460327s
Episode 535 done: steps = 452605, rewards = -20.0, consume time = 2223.4918410778046s
Episode 536 done: steps = 453397, rewards = -21.0, consume time = 2227.5550701618195s
Episode 537 done: steps = 454235, rewards = -20.0, consume time = 2231.855417251587s
Episode 538 done: steps = 454999, rewards = -21.0, consume time = 2235.7282481193542s
Episode 539 done: steps = 455837, rewards = -20.0, consume time = 2240.087473154068s
Episode 540 done: steps = 456661, rewards = -21.0, consume time = 2244.2661662101746s
Episode 541 done: steps = 457425, rewards = -21.0, consume time = 2248.2294352054596s
Episode 542 done: steps = 458263, rewards = -20.0, consume time = 2252.531198978424s
Episode 543 done: steps = 459101, rewards = -20.0, consume time = 2256.839007139206s
Episode 544 done: steps = 459865, rewards = -21.0, consume time = 2260.8085131645203s
Episode 545 done: steps = 460702, rewards = -20.0, consume time = 2265.1479692459106s
Episode 546 done: steps = 461486, rewards = -21.0, consume time = 2269.268405199051s
Episode 547 done: steps = 462250, rewards = -21.0, consume time = 2273.2949182987213s
Episode 548 done: steps = 463014, rewards = -21.0, consume time = 2277.197811126709s
Episode 549 done: steps = 463852, rewards = -20.0, consume time = 2281.4206931591034s
Episode 550 done: steps = 464635, rewards = -21.0, consume time = 2285.330731153488s
Episode 551 done: steps = 465418, rewards = -21.0, consume time = 2289.3404021263123s
Episode 552 done: steps = 466256, rewards = -20.0, consume time = 2293.722548007965s
Episode 553 done: steps = 467020, rewards = -21.0, consume time = 2297.7765703201294s
Episode 554 done: steps = 467862, rewards = -20.0, consume time = 2302.159111261368s
Episode 555 done: steps = 468654, rewards = -21.0, consume time = 2306.270292043686s
Episode 556 done: steps = 469418, rewards = -21.0, consume time = 2310.465198278427s
Episode 557 done: steps = 470256, rewards = -20.0, consume time = 2315.144928216934s
Episode 558 done: steps = 471094, rewards = -20.0, consume time = 2319.794527053833s
Episode 559 done: steps = 471886, rewards = -21.0, consume time = 2323.9149940013885s
Episode 560 done: steps = 472678, rewards = -21.0, consume time = 2328.063456058502s
Episode 561 done: steps = 473516, rewards = -20.0, consume time = 2332.201651096344s
Episode 562 done: steps = 474280, rewards = -21.0, consume time = 2336.265012025833s
Episode 563 done: steps = 475072, rewards = -21.0, consume time = 2340.5666539669037s
Episode 564 done: steps = 475855, rewards = -21.0, consume time = 2344.634895324707s
Episode 565 done: steps = 476619, rewards = -21.0, consume time = 2348.5178401470184s
Episode 566 done: steps = 477383, rewards = -21.0, consume time = 2352.5285091400146s
Episode 567 done: steps = 478225, rewards = -20.0, consume time = 2356.9318981170654s
Episode 568 done: steps = 479067, rewards = -20.0, consume time = 2361.334213256836s
Episode 569 done: steps = 479861, rewards = -21.0, consume time = 2365.451213121414s
Episode 570 done: steps = 480644, rewards = -21.0, consume time = 2369.386445045471s
Episode 571 done: steps = 481436, rewards = -21.0, consume time = 2373.522438287735s
Episode 572 done: steps = 482261, rewards = -21.0, consume time = 2377.88317322731s
Episode 573 done: steps = 483025, rewards = -21.0, consume time = 2381.818932056427s
Episode 574 done: steps = 483817, rewards = -21.0, consume time = 2385.86864733696s
Episode 575 done: steps = 484609, rewards = -21.0, consume time = 2390.0682260990143s
Episode 576 done: steps = 485447, rewards = -20.0, consume time = 2394.3701293468475s
Episode 577 done: steps = 486211, rewards = -21.0, consume time = 2398.259706258774s
Episode 578 done: steps = 487049, rewards = -20.0, consume time = 2402.500407218933s
Episode 579 done: steps = 487891, rewards = -20.0, consume time = 2406.804790019989s
Episode 580 done: steps = 488655, rewards = -21.0, consume time = 2410.555600166321s
Episode 581 done: steps = 489493, rewards = -20.0, consume time = 2414.8717193603516s
Episode 582 done: steps = 490257, rewards = -21.0, consume time = 2418.7998151779175s
Episode 583 done: steps = 491021, rewards = -21.0, consume time = 2422.8200781345367s
Episode 584 done: steps = 491923, rewards = -20.0, consume time = 2427.318681240082s
Episode 585 done: steps = 492687, rewards = -21.0, consume time = 2431.3062381744385s
Episode 586 done: steps = 493479, rewards = -21.0, consume time = 2435.301143169403s
Episode 587 done: steps = 494303, rewards = -21.0, consume time = 2439.5946991443634s
Episode 588 done: steps = 495141, rewards = -20.0, consume time = 2443.790103197098s
Episode 589 done: steps = 495905, rewards = -21.0, consume time = 2447.5272052288055s
Episode 590 done: steps = 496729, rewards = -21.0, consume time = 2451.8343093395233s
Episode 591 done: steps = 497512, rewards = -21.0, consume time = 2455.877963066101s
Episode 592 done: steps = 498276, rewards = -21.0, consume time = 2459.7294161319733s
Episode 593 done: steps = 499040, rewards = -21.0, consume time = 2463.6764421463013s
Episode 594 done: steps = 499832, rewards = -21.0, consume time = 2467.7731699943542s
Episode 595 done: steps = 500670, rewards = -20.0, consume time = 2471.9881591796875s
Episode 596 done: steps = 501508, rewards = -20.0, consume time = 2476.3466360569s
Episode 597 done: steps = 502346, rewards = -20.0, consume time = 2480.7795882225037s
Episode 598 done: steps = 503188, rewards = -20.0, consume time = 2485.1249611377716s
Episode 599 done: steps = 504030, rewards = -20.0, consume time = 2489.4990882873535s
Episode 600 done: steps = 504794, rewards = -21.0, consume time = 2493.436712026596s
Episode 601 done: steps = 505632, rewards = -20.0, consume time = 2497.7571501731873s
Episode 602 done: steps = 506396, rewards = -21.0, consume time = 2501.684671163559s
Episode 603 done: steps = 507234, rewards = -20.0, consume time = 2506.107271194458s
Episode 604 done: steps = 508026, rewards = -21.0, consume time = 2510.1502771377563s
Episode 605 done: steps = 508846, rewards = -21.0, consume time = 2514.280116081238s
Episode 606 done: steps = 509712, rewards = -20.0, consume time = 2518.8037803173065s
Episode 607 done: steps = 510476, rewards = -21.0, consume time = 2522.7967212200165s
Episode 608 done: steps = 511240, rewards = -21.0, consume time = 2526.7286479473114s
Episode 609 done: steps = 512077, rewards = -20.0, consume time = 2531.118822336197s
Episode 610 done: steps = 512860, rewards = -21.0, consume time = 2535.1547610759735s
Episode 611 done: steps = 513764, rewards = -20.0, consume time = 2539.7110862731934s
Episode 612 done: steps = 514528, rewards = -21.0, consume time = 2543.685114145279s
Episode 613 done: steps = 515366, rewards = -20.0, consume time = 2548.0123081207275s
Episode 614 done: steps = 516204, rewards = -20.0, consume time = 2552.273422241211s
Episode 615 done: steps = 516968, rewards = -21.0, consume time = 2556.2005672454834s
Episode 616 done: steps = 517732, rewards = -21.0, consume time = 2560.2204880714417s
Episode 617 done: steps = 518524, rewards = -21.0, consume time = 2564.3812890052795s
Episode 618 done: steps = 519288, rewards = -21.0, consume time = 2568.4707641601562s
Episode 619 done: steps = 520071, rewards = -21.0, consume time = 2572.6343660354614s
Episode 620 done: steps = 520854, rewards = -21.0, consume time = 2576.527531147003s
Episode 621 done: steps = 521618, rewards = -21.0, consume time = 2580.4685361385345s
Episode 622 done: steps = 522456, rewards = -20.0, consume time = 2584.8202822208405s
Episode 623 done: steps = 523220, rewards = -21.0, consume time = 2588.7861120700836s
Episode 624 done: steps = 524074, rewards = -21.0, consume time = 2593.13533616066s
Episode 625 done: steps = 524838, rewards = -21.0, consume time = 2597.0896751880646s
Episode 626 done: steps = 525602, rewards = -21.0, consume time = 2600.984210252762s
Episode 627 done: steps = 526385, rewards = -21.0, consume time = 2604.9681882858276s
Episode 628 done: steps = 527149, rewards = -21.0, consume time = 2608.861899137497s
Episode 629 done: steps = 527987, rewards = -20.0, consume time = 2613.1112053394318s
Episode 630 done: steps = 528825, rewards = -20.0, consume time = 2617.4952330589294s
Episode 631 done: steps = 529663, rewards = -20.0, consume time = 2621.750303030014s
Episode 632 done: steps = 530427, rewards = -21.0, consume time = 2625.688094139099s
Episode 633 done: steps = 531300, rewards = -21.0, consume time = 2630.226140975952s
Episode 634 done: steps = 532138, rewards = -20.0, consume time = 2634.574797153473s
Episode 635 done: steps = 532949, rewards = -21.0, consume time = 2638.73028922081s
Episode 636 done: steps = 533791, rewards = -20.0, consume time = 2643.031191110611s
Episode 637 done: steps = 534574, rewards = -21.0, consume time = 2647.14568400383s
Episode 638 done: steps = 535412, rewards = -20.0, consume time = 2651.614215373993s
Episode 639 done: steps = 536195, rewards = -21.0, consume time = 2655.6233751773834s
Episode 640 done: steps = 536987, rewards = -21.0, consume time = 2659.7371442317963s
Episode 641 done: steps = 537825, rewards = -20.0, consume time = 2664.132068157196s
Episode 642 done: steps = 538589, rewards = -21.0, consume time = 2668.3916680812836s
Episode 643 done: steps = 539455, rewards = -20.0, consume time = 2673.155239343643s
Episode 644 done: steps = 540238, rewards = -21.0, consume time = 2677.468240261078s
Episode 645 done: steps = 541030, rewards = -21.0, consume time = 2681.577658176422s
Episode 646 done: steps = 541813, rewards = -21.0, consume time = 2685.5350363254547s
Episode 647 done: steps = 542577, rewards = -21.0, consume time = 2689.4572501182556s
Episode 648 done: steps = 543371, rewards = -21.0, consume time = 2693.48135137558s
Episode 649 done: steps = 544209, rewards = -20.0, consume time = 2697.838445186615s
Episode 650 done: steps = 544973, rewards = -21.0, consume time = 2701.78777217865s
Episode 651 done: steps = 545737, rewards = -21.0, consume time = 2705.7256422042847s
Episode 652 done: steps = 546501, rewards = -21.0, consume time = 2709.6975491046906s
Episode 653 done: steps = 547339, rewards = -20.0, consume time = 2714.098605155945s
Episode 654 done: steps = 548103, rewards = -21.0, consume time = 2717.97167801857s
Episode 655 done: steps = 548941, rewards = -20.0, consume time = 2722.393703222275s
Episode 656 done: steps = 549783, rewards = -20.0, consume time = 2726.7810151576996s
Episode 657 done: steps = 550547, rewards = -21.0, consume time = 2730.854231119156s
Episode 658 done: steps = 551311, rewards = -21.0, consume time = 2734.8126080036163s
Episode 659 done: steps = 552153, rewards = -20.0, consume time = 2739.190482378006s
Episode 660 done: steps = 552995, rewards = -20.0, consume time = 2743.6023621559143s
Episode 661 done: steps = 553759, rewards = -21.0, consume time = 2747.6465690135956s
Episode 662 done: steps = 554542, rewards = -21.0, consume time = 2751.66309094429s
Episode 663 done: steps = 555380, rewards = -20.0, consume time = 2755.9977972507477s
Episode 664 done: steps = 556206, rewards = -21.0, consume time = 2760.167592048645s
Episode 665 done: steps = 556989, rewards = -21.0, consume time = 2764.3360822200775s
Episode 666 done: steps = 557773, rewards = -21.0, consume time = 2768.3121149539948s
Episode 667 done: steps = 558597, rewards = -21.0, consume time = 2772.5535480976105s
Episode 668 done: steps = 559361, rewards = -21.0, consume time = 2776.543324947357s
Episode 669 done: steps = 560153, rewards = -21.0, consume time = 2780.6379840373993s
Episode 670 done: steps = 560936, rewards = -21.0, consume time = 2784.712340116501s
Episode 671 done: steps = 561728, rewards = -21.0, consume time = 2788.9107201099396s
Episode 672 done: steps = 562566, rewards = -20.0, consume time = 2793.1798090934753s
Episode 673 done: steps = 563403, rewards = -20.0, consume time = 2797.524569272995s
Episode 674 done: steps = 564241, rewards = -20.0, consume time = 2801.81218624115s
Episode 675 done: steps = 565079, rewards = -20.0, consume time = 2806.0661160945892s
Episode 676 done: steps = 565843, rewards = -21.0, consume time = 2810.005000114441s
Episode 677 done: steps = 566607, rewards = -21.0, consume time = 2814.0262422561646s
Episode 678 done: steps = 567418, rewards = -21.0, consume time = 2818.2137360572815s
Episode 679 done: steps = 568271, rewards = -21.0, consume time = 2822.743105173111s
Episode 680 done: steps = 569083, rewards = -21.0, consume time = 2826.904534101486s
Episode 681 done: steps = 569921, rewards = -20.0, consume time = 2831.242814064026s
Episode 682 done: steps = 570685, rewards = -21.0, consume time = 2835.233532190323s
Episode 683 done: steps = 571522, rewards = -20.0, consume time = 2839.40411233902s
Episode 684 done: steps = 572360, rewards = -20.0, consume time = 2843.7391650676727s
Episode 685 done: steps = 573124, rewards = -21.0, consume time = 2847.5925121307373s
Episode 686 done: steps = 574024, rewards = -20.0, consume time = 2852.2755842208862s
Episode 687 done: steps = 574862, rewards = -20.0, consume time = 2856.495014190674s
Episode 688 done: steps = 575704, rewards = -20.0, consume time = 2860.780976295471s
Episode 689 done: steps = 576496, rewards = -21.0, consume time = 2864.782483100891s
Episode 690 done: steps = 577334, rewards = -20.0, consume time = 2869.097350358963s
Episode 691 done: steps = 578098, rewards = -21.0, consume time = 2873.1611483097076s
Episode 692 done: steps = 578935, rewards = -20.0, consume time = 2877.5936381816864s
Episode 693 done: steps = 579773, rewards = -20.0, consume time = 2881.7392551898956s
Episode 694 done: steps = 580597, rewards = -21.0, consume time = 2885.8911340236664s
Episode 695 done: steps = 581361, rewards = -21.0, consume time = 2890.016659975052s
Episode 696 done: steps = 582153, rewards = -21.0, consume time = 2894.104653120041s
Episode 697 done: steps = 582917, rewards = -21.0, consume time = 2897.9534542560577s
Episode 698 done: steps = 583681, rewards = -21.0, consume time = 2901.9062032699585s
Episode 699 done: steps = 584464, rewards = -21.0, consume time = 2906.046533346176s
Episode 700 done: steps = 585302, rewards = -20.0, consume time = 2910.374541282654s
Episode 701 done: steps = 586085, rewards = -21.0, consume time = 2914.2869503498077s
Episode 702 done: steps = 586868, rewards = -21.0, consume time = 2918.3209521770477s
Episode 703 done: steps = 587712, rewards = -20.0, consume time = 2922.7736570835114s
Episode 704 done: steps = 588476, rewards = -21.0, consume time = 2926.818029165268s
Episode 705 done: steps = 589259, rewards = -21.0, consume time = 2930.9389531612396s
Episode 706 done: steps = 590023, rewards = -21.0, consume time = 2934.937370300293s
Episode 707 done: steps = 590875, rewards = -21.0, consume time = 2939.3606281280518s
Episode 708 done: steps = 591717, rewards = -20.0, consume time = 2943.719430208206s
Episode 709 done: steps = 592481, rewards = -21.0, consume time = 2947.544678211212s
Episode 710 done: steps = 593245, rewards = -21.0, consume time = 2951.4491562843323s
Episode 711 done: steps = 594065, rewards = -21.0, consume time = 2955.5767781734467s
Episode 712 done: steps = 594889, rewards = -21.0, consume time = 2959.837865114212s
Episode 713 done: steps = 595653, rewards = -21.0, consume time = 2963.800043106079s
Episode 714 done: steps = 596436, rewards = -21.0, consume time = 2967.8933272361755s
Episode 715 done: steps = 597274, rewards = -20.0, consume time = 2972.1660511493683s
Episode 716 done: steps = 598112, rewards = -20.0, consume time = 2976.471278190613s
Episode 717 done: steps = 598950, rewards = -20.0, consume time = 2980.7699801921844s
Episode 718 done: steps = 599714, rewards = -21.0, consume time = 2984.744965314865s
Episode 719 done: steps = 600552, rewards = -20.0, consume time = 2988.8616812229156s
Episode 720 done: steps = 601390, rewards = -20.0, consume time = 2993.162855386734s
Episode 721 done: steps = 602154, rewards = -21.0, consume time = 2997.1803510189056s
Episode 722 done: steps = 602946, rewards = -21.0, consume time = 3001.3525083065033s
Episode 723 done: steps = 603710, rewards = -21.0, consume time = 3005.2730882167816s
Episode 724 done: steps = 604502, rewards = -21.0, consume time = 3009.4176342487335s
Episode 725 done: steps = 605266, rewards = -21.0, consume time = 3013.401677131653s
Episode 726 done: steps = 606104, rewards = -20.0, consume time = 3017.713687181473s
Episode 727 done: steps = 606868, rewards = -21.0, consume time = 3021.942764043808s
