Episode 276 done, steps = 294206, loss = 3.1082499027252197, rewards = -18.0, consume time = 9747.157550096512s
Episode 277 done, steps = 295475, loss = 3.4700162410736084, rewards = -19.0, consume time = 9788.3465321064s
Episode 278 done, steps = 296753, loss = 3.9165525436401367, rewards = -20.0, consume time = 9829.788630962372s
Episode 279 done, steps = 298041, loss = 3.8530330657958984, rewards = -18.0, consume time = 9871.472103118896s
Episode 280 done, steps = 299344, loss = 3.8071398735046387, rewards = -18.0, consume time = 9913.637527942657s
Episode 281 done, steps = 300766, loss = 4.193981647491455, rewards = -19.0, consume time = 9959.752357006073s
Episode 282 done, steps = 301828, loss = 3.339446544647217, rewards = -20.0, consume time = 9994.190800189972s
Episode 283 done, steps = 302947, loss = 3.794767379760742, rewards = -19.0, consume time = 10033.505089044571s
Episode 284 done, steps = 304034, loss = 3.214728355407715, rewards = -20.0, consume time = 10068.706960201263s
Episode 285 done, steps = 305215, loss = 2.805098295211792, rewards = -19.0, consume time = 10107.049553155899s
Episode 286 done, steps = 306622, loss = 3.2967498302459717, rewards = -18.0, consume time = 10152.719730138779s
Episode 287 done, steps = 307861, loss = 2.920771598815918, rewards = -17.0, consume time = 10192.739211082458s
Episode 288 done, steps = 309080, loss = 3.469345808029175, rewards = -20.0, consume time = 10232.207186222076s
Episode 289 done, steps = 310177, loss = 2.8657429218292236, rewards = -20.0, consume time = 10268.10072016716s
Episode 290 done, steps = 311415, loss = 3.440037727355957, rewards = -19.0, consume time = 10308.140230178833s
Episode 291 done, steps = 312380, loss = 2.5952727794647217, rewards = -20.0, consume time = 10339.374210119247s
Episode 292 done, steps = 313542, loss = 3.134000778198242, rewards = -19.0, consume time = 10378.484830856323s
Episode 293 done, steps = 314806, loss = 5.13053560256958, rewards = -16.0, consume time = 10420.932574033737s
Episode 294 done, steps = 316261, loss = 10.788044929504395, rewards = -16.0, consume time = 10468.29118680954s
Episode 295 done, steps = 317405, loss = 13.784351348876953, rewards = -20.0, consume time = 10505.344823122025s
Episode 296 done, steps = 319016, loss = 17.161375045776367, rewards = -15.0, consume time = 10557.428565979004s
Episode 297 done, steps = 320022, loss = 11.99099063873291, rewards = -20.0, consume time = 10590.120908975601s
Episode 298 done, steps = 321325, loss = 32.366668701171875, rewards = -18.0, consume time = 10632.216681957245s
Episode 299 done, steps = 322527, loss = 29.072486877441406, rewards = -20.0, consume time = 10671.155190944672s
Episode 300 done, steps = 323643, loss = 28.687278747558594, rewards = -20.0, consume time = 10707.371320962906s
Episode 301 done, steps = 324748, loss = 32.210567474365234, rewards = -20.0, consume time = 10746.317766189575s
Episode 302 done, steps = 325540, loss = 16.865942001342773, rewards = -21.0, consume time = 10771.936814069748s
Episode 303 done, steps = 326380, loss = 15.621953964233398, rewards = -21.0, consume time = 10799.182583093643s
Episode 304 done, steps = 327191, loss = 18.442279815673828, rewards = -21.0, consume time = 10825.440173149109s
Episode 305 done, steps = 328349, loss = 18.759868621826172, rewards = -20.0, consume time = 10862.798863172531s
Episode 306 done, steps = 329283, loss = 9.869142532348633, rewards = -21.0, consume time = 10892.9779920578s
Episode 307 done, steps = 330596, loss = 10.807208061218262, rewards = -18.0, consume time = 10935.399066209793s
Episode 308 done, steps = 331879, loss = 10.686586380004883, rewards = -18.0, consume time = 10977.038882017136s
Episode 309 done, steps = 333366, loss = 17.495861053466797, rewards = -17.0, consume time = 11025.230427026749s
Episode 310 done, steps = 334535, loss = 11.986534118652344, rewards = -18.0, consume time = 11063.167880058289s
Episode 311 done, steps = 335624, loss = 21.288909912109375, rewards = -20.0, consume time = 11101.450099945068s
Episode 312 done, steps = 336776, loss = 11.580728530883789, rewards = -19.0, consume time = 11138.752377986908s
Episode 313 done, steps = 338312, loss = 6.745123386383057, rewards = -17.0, consume time = 11188.348528146744s
Episode 314 done, steps = 339254, loss = 2.9259955883026123, rewards = -21.0, consume time = 11218.889713048935s
Episode 315 done, steps = 340677, loss = 3.9750068187713623, rewards = -17.0, consume time = 11265.15002322197s
Episode 316 done, steps = 341875, loss = 3.544365406036377, rewards = -18.0, consume time = 11304.058240890503s
Episode 317 done, steps = 342940, loss = 3.196539878845215, rewards = -19.0, consume time = 11338.660987138748s
Episode 318 done, steps = 344156, loss = 4.7263078689575195, rewards = -20.0, consume time = 11378.039955854416s
Episode 319 done, steps = 345313, loss = 6.253500461578369, rewards = -20.0, consume time = 11415.61075925827s
Episode 320 done, steps = 346566, loss = 6.26515531539917, rewards = -20.0, consume time = 11459.410237073898s
Episode 321 done, steps = 347801, loss = 9.518671989440918, rewards = -20.0, consume time = 11499.6567568779s
Episode 322 done, steps = 348852, loss = 16.954132080078125, rewards = -20.0, consume time = 11533.63118314743s
Episode 323 done, steps = 350075, loss = 14.906585693359375, rewards = -19.0, consume time = 11573.18154001236s
Episode 324 done, steps = 351271, loss = 17.870601654052734, rewards = -20.0, consume time = 11611.908215999603s
Episode 325 done, steps = 352209, loss = 14.715344429016113, rewards = -21.0, consume time = 11642.288869142532s
Episode 326 done, steps = 353401, loss = 14.384846687316895, rewards = -19.0, consume time = 11682.603262901306s
Episode 327 done, steps = 354715, loss = 19.06064796447754, rewards = -18.0, consume time = 11725.184749126434s
Episode 328 done, steps = 355604, loss = 13.093643188476562, rewards = -20.0, consume time = 11754.01716208458s
Episode 329 done, steps = 356608, loss = 17.787080764770508, rewards = -21.0, consume time = 11786.457653045654s
Episode 330 done, steps = 357668, loss = 17.535371780395508, rewards = -20.0, consume time = 11823.889280080795s
Episode 331 done, steps = 358584, loss = 13.399802207946777, rewards = -20.0, consume time = 11853.429394245148s
Episode 332 done, steps = 359720, loss = 14.594072341918945, rewards = -20.0, consume time = 11890.107290029526s
Episode 333 done, steps = 361011, loss = 18.41681671142578, rewards = -18.0, consume time = 11931.879070997238s
Episode 334 done, steps = 362000, loss = 15.154449462890625, rewards = -20.0, consume time = 11963.95482802391s
Episode 335 done, steps = 363125, loss = 16.733646392822266, rewards = -19.0, consume time = 12000.356729984283s
Episode 336 done, steps = 364057, loss = 10.669112205505371, rewards = -21.0, consume time = 12030.612538099289s
Episode 337 done, steps = 365038, loss = 10.161806106567383, rewards = -21.0, consume time = 12062.347342014313s
Episode 338 done, steps = 366186, loss = 8.327589988708496, rewards = -20.0, consume time = 12099.463995218277s
Episode 339 done, steps = 367475, loss = 7.6413068771362305, rewards = -20.0, consume time = 12141.183261156082s
Episode 340 done, steps = 368653, loss = 3.820087194442749, rewards = -21.0, consume time = 12182.452711105347s
Episode 341 done, steps = 370138, loss = 4.741448879241943, rewards = -19.0, consume time = 12230.489839076996s
Episode 342 done, steps = 371256, loss = 3.3531413078308105, rewards = -20.0, consume time = 12266.689880132675s
Episode 343 done, steps = 372509, loss = 3.785393714904785, rewards = -21.0, consume time = 12307.17039513588s
Episode 344 done, steps = 373776, loss = 3.2326574325561523, rewards = -20.0, consume time = 12348.163207054138s
Episode 345 done, steps = 375164, loss = 2.7798550128936768, rewards = -18.0, consume time = 12393.21845817566s
Episode 346 done, steps = 376477, loss = 3.0342228412628174, rewards = -20.0, consume time = 12435.700944185257s
Episode 347 done, steps = 377659, loss = 2.1508920192718506, rewards = -20.0, consume time = 12473.910659074783s
Episode 348 done, steps = 379139, loss = 3.245492458343506, rewards = -17.0, consume time = 12521.754663228989s
Episode 349 done, steps = 380599, loss = 2.9718263149261475, rewards = -18.0, consume time = 12572.191346883774s
Episode 350 done, steps = 382017, loss = 2.6598610877990723, rewards = -19.0, consume time = 12618.109830141068s
Episode 351 done, steps = 383312, loss = 3.2060232162475586, rewards = -18.0, consume time = 12660.052836179733s
Episode 352 done, steps = 384467, loss = 2.38008451461792, rewards = -20.0, consume time = 12697.453294038773s
Episode 353 done, steps = 385906, loss = 2.921388864517212, rewards = -17.0, consume time = 12744.07174706459s
Episode 354 done, steps = 387225, loss = 2.6159896850585938, rewards = -19.0, consume time = 12786.94031405449s
Episode 355 done, steps = 388579, loss = 2.785364866256714, rewards = -18.0, consume time = 12830.78003001213s
Episode 356 done, steps = 390046, loss = 2.7182531356811523, rewards = -18.0, consume time = 12878.290993213654s
Episode 357 done, steps = 391425, loss = 2.8755862712860107, rewards = -18.0, consume time = 12926.243151187897s
Episode 358 done, steps = 392954, loss = 3.7030739784240723, rewards = -19.0, consume time = 12975.7740650177s
Episode 359 done, steps = 394291, loss = 5.072896957397461, rewards = -20.0, consume time = 13019.156373023987s
Episode 360 done, steps = 395570, loss = 4.054184436798096, rewards = -17.0, consume time = 13060.582436084747s
Episode 361 done, steps = 396913, loss = 3.687204360961914, rewards = -19.0, consume time = 13104.097812891006s
Episode 362 done, steps = 398255, loss = 3.3369367122650146, rewards = -20.0, consume time = 13147.63518691063s
Episode 363 done, steps = 399428, loss = 2.7494428157806396, rewards = -19.0, consume time = 13185.548660039902s
Episode 364 done, steps = 401048, loss = 2.8130698204040527, rewards = -18.0, consume time = 13238.13201212883s
Episode 365 done, steps = 402450, loss = 3.2439825534820557, rewards = -19.0, consume time = 13286.60754609108s
Episode 366 done, steps = 403654, loss = 2.2632882595062256, rewards = -21.0, consume time = 13325.681281089783s
Episode 367 done, steps = 404793, loss = 2.0457632541656494, rewards = -19.0, consume time = 13362.585926055908s
Episode 368 done, steps = 405974, loss = 2.164130926132202, rewards = -19.0, consume time = 13400.798364162445s
Episode 369 done, steps = 407555, loss = 3.4746060371398926, rewards = -15.0, consume time = 13451.850119113922s
Episode 370 done, steps = 409038, loss = 3.1252524852752686, rewards = -19.0, consume time = 13499.837714195251s
Episode 371 done, steps = 410434, loss = 2.9349546432495117, rewards = -18.0, consume time = 13544.936976194382s
Episode 372 done, steps = 411972, loss = 2.8973565101623535, rewards = -15.0, consume time = 13594.761624097824s
Episode 373 done, steps = 413323, loss = 2.7979013919830322, rewards = -18.0, consume time = 13641.65656208992s
Episode 374 done, steps = 414992, loss = 3.7177021503448486, rewards = -16.0, consume time = 13695.626504898071s
Episode 375 done, steps = 416751, loss = 3.6292035579681396, rewards = -15.0, consume time = 13752.768008232117s
Episode 376 done, steps = 417905, loss = 2.6060070991516113, rewards = -20.0, consume time = 13790.136914253235s
Episode 377 done, steps = 419301, loss = 3.857112169265747, rewards = -18.0, consume time = 13835.198268175125s
Episode 378 done, steps = 421191, loss = 4.118766784667969, rewards = -13.0, consume time = 13896.79871726036s
Episode 379 done, steps = 422762, loss = 3.0394201278686523, rewards = -16.0, consume time = 13947.7400329113s
Episode 380 done, steps = 424307, loss = 4.111268520355225, rewards = -17.0, consume time = 14001.059777975082s
Episode 381 done, steps = 425765, loss = 3.5165493488311768, rewards = -17.0, consume time = 14048.426337957382s
Episode 382 done, steps = 427274, loss = 3.701772451400757, rewards = -19.0, consume time = 14097.323174238205s
Episode 383 done, steps = 428443, loss = 2.726630687713623, rewards = -19.0, consume time = 14135.253441095352s
Episode 384 done, steps = 429582, loss = 2.841343641281128, rewards = -20.0, consume time = 14173.459943056107s
Episode 385 done, steps = 430867, loss = 3.780022382736206, rewards = -20.0, consume time = 14215.684507131577s
Episode 386 done, steps = 432376, loss = 4.626927852630615, rewards = -17.0, consume time = 14265.06345796585s
Episode 387 done, steps = 433779, loss = 5.293257713317871, rewards = -17.0, consume time = 14314.06626701355s
Episode 388 done, steps = 435310, loss = 7.342803478240967, rewards = -20.0, consume time = 14364.383682012558s
Episode 389 done, steps = 436726, loss = 5.773891925811768, rewards = -17.0, consume time = 14410.866932868958s
Episode 390 done, steps = 438010, loss = 4.489195823669434, rewards = -19.0, consume time = 14452.97212100029s
Episode 391 done, steps = 439580, loss = 5.418816566467285, rewards = -16.0, consume time = 14503.856528043747s
Episode 392 done, steps = 440765, loss = 5.782227516174316, rewards = -19.0, consume time = 14542.746838092804s
Episode 393 done, steps = 442128, loss = 8.32236385345459, rewards = -20.0, consume time = 14587.467004060745s
Episode 394 done, steps = 443576, loss = 10.158974647521973, rewards = -18.0, consume time = 14634.882333278656s
Episode 395 done, steps = 445105, loss = 13.705724716186523, rewards = -18.0, consume time = 14688.079505205154s
Episode 396 done, steps = 446296, loss = 10.592838287353516, rewards = -20.0, consume time = 14727.227312088013s
Episode 397 done, steps = 447319, loss = 8.666394233703613, rewards = -20.0, consume time = 14760.7280960083s
Episode 398 done, steps = 448318, loss = 4.361189842224121, rewards = -21.0, consume time = 14793.401598930359s
Episode 399 done, steps = 449269, loss = 3.824951410293579, rewards = -20.0, consume time = 14824.514626026154s
Episode 400 done, steps = 450468, loss = 4.273688316345215, rewards = -20.0, consume time = 14863.496685028076s
Episode 401 done, steps = 451479, loss = 3.521588087081909, rewards = -20.0, consume time = 14896.241542100906s
Episode 402 done, steps = 452743, loss = 3.649409294128418, rewards = -18.0, consume time = 14937.150593042374s
Episode 403 done, steps = 454026, loss = 3.2501637935638428, rewards = -19.0, consume time = 14978.601979017258s
Episode 404 done, steps = 455556, loss = 3.840527296066284, rewards = -20.0, consume time = 15031.481847047806s
Episode 405 done, steps = 457062, loss = 4.124673843383789, rewards = -18.0, consume time = 15080.25355219841s
Episode 406 done, steps = 458284, loss = 3.4958572387695312, rewards = -20.0, consume time = 15119.847362041473s
Episode 407 done, steps = 459421, loss = 4.426535606384277, rewards = -20.0, consume time = 15157.183272123337s
Episode 408 done, steps = 460948, loss = 5.409173011779785, rewards = -19.0, consume time = 15208.358993053436s
Episode 409 done, steps = 462217, loss = 4.526356220245361, rewards = -19.0, consume time = 15249.783916950226s
Episode 410 done, steps = 463541, loss = 3.9888782501220703, rewards = -20.0, consume time = 15292.9337682724s
Episode 411 done, steps = 464737, loss = 4.183061599731445, rewards = -20.0, consume time = 15331.420268058777s
Episode 412 done, steps = 466188, loss = 3.5363950729370117, rewards = -17.0, consume time = 15381.350940227509s
Episode 413 done, steps = 467439, loss = 3.1817638874053955, rewards = -20.0, consume time = 15424.906489133835s
Episode 414 done, steps = 468828, loss = 3.3620171546936035, rewards = -20.0, consume time = 15473.122749090195s
Episode 415 done, steps = 470288, loss = 3.0790510177612305, rewards = -19.0, consume time = 15524.334136009216s
Episode 416 done, steps = 471898, loss = 4.574313163757324, rewards = -15.0, consume time = 15579.337238073349s
Episode 417 done, steps = 473414, loss = 3.3160555362701416, rewards = -18.0, consume time = 15630.148499250412s
Episode 418 done, steps = 474748, loss = 3.573960781097412, rewards = -20.0, consume time = 15676.451812028885s
Episode 419 done, steps = 475980, loss = 4.16628360748291, rewards = -19.0, consume time = 15720.89981007576s
Episode 420 done, steps = 477143, loss = 4.949138641357422, rewards = -20.0, consume time = 15760.134610176086s
Episode 421 done, steps = 478457, loss = 5.9231767654418945, rewards = -20.0, consume time = 15806.549279928207s
Episode 422 done, steps = 479803, loss = 5.453200340270996, rewards = -18.0, consume time = 15854.034366846085s
Episode 423 done, steps = 481286, loss = 6.874581813812256, rewards = -19.0, consume time = 15922.144497156143s
Episode 424 done, steps = 482526, loss = 7.476507186889648, rewards = -19.0, consume time = 15971.538975000381s
Episode 425 done, steps = 484085, loss = 14.250214576721191, rewards = -17.0, consume time = 16037.538065195084s
Episode 426 done, steps = 485737, loss = 13.818622589111328, rewards = -17.0, consume time = 16336.554918050766s
Episode 427 done, steps = 486998, loss = 8.413248062133789, rewards = -18.0, consume time = 16705.116384983063s
Episode 428 done, steps = 488183, loss = 9.405570983886719, rewards = -20.0, consume time = 17046.070033073425s
Episode 429 done, steps = 489422, loss = 9.52101993560791, rewards = -20.0, consume time = 17364.637567043304s
Episode 430 done, steps = 490545, loss = 12.775843620300293, rewards = -21.0, consume time = 17587.341945171356s
Episode 431 done, steps = 491698, loss = 13.537145614624023, rewards = -20.0, consume time = 17637.562971115112s
Episode 432 done, steps = 492837, loss = 12.394328117370605, rewards = -21.0, consume time = 17685.5269780159s
Episode 433 done, steps = 494028, loss = 22.079439163208008, rewards = -18.0, consume time = 17833.00886106491s
Episode 434 done, steps = 495047, loss = 29.677797317504883, rewards = -20.0, consume time = 18121.57846903801s
Episode 435 done, steps = 496039, loss = 18.216909408569336, rewards = -20.0, consume time = 18408.024097919464s
Episode 436 done, steps = 497090, loss = 14.908177375793457, rewards = -20.0, consume time = 18472.067618131638s
Episode 437 done, steps = 498054, loss = 10.663643836975098, rewards = -20.0, consume time = 18656.289283037186s
Episode 438 done, steps = 499184, loss = 13.329264640808105, rewards = -19.0, consume time = 18698.5360019207s
Episode 439 done, steps = 500384, loss = 22.525712966918945, rewards = -20.0, consume time = 18747.30006289482s
Episode 440 done, steps = 501276, loss = 14.135294914245605, rewards = -21.0, consume time = 18785.843086004257s
Episode 441 done, steps = 502299, loss = 17.302717208862305, rewards = -20.0, consume time = 19012.166973114014s
Episode 442 done, steps = 503277, loss = 15.652365684509277, rewards = -20.0, consume time = 19279.099326848984s
Episode 443 done, steps = 504309, loss = 14.218116760253906, rewards = -20.0, consume time = 19558.012553930283s
Episode 444 done, steps = 505420, loss = 19.88770866394043, rewards = -19.0, consume time = 19793.8100771904s
Episode 445 done, steps = 506471, loss = 15.294236183166504, rewards = -20.0, consume time = 19842.189335107803s
Episode 446 done, steps = 507462, loss = 14.189724922180176, rewards = -20.0, consume time = 19880.23932003975s
Episode 447 done, steps = 508551, loss = 11.087897300720215, rewards = -20.0, consume time = 19925.609485149384s
Episode 448 done, steps = 509728, loss = 8.345513343811035, rewards = -18.0, consume time = 19976.964935064316s
Episode 449 done, steps = 511100, loss = 7.371084213256836, rewards = -18.0, consume time = 20027.130429267883s
Episode 450 done, steps = 512624, loss = 9.114471435546875, rewards = -18.0, consume time = 20087.18802499771s
Episode 451 done, steps = 513884, loss = 8.305204391479492, rewards = -19.0, consume time = 20147.588999032974s
Episode 452 done, steps = 515086, loss = 18.592031478881836, rewards = -20.0, consume time = 20189.315268039703s
Episode 453 done, steps = 516086, loss = 7.867265701293945, rewards = -21.0, consume time = 20223.35142302513s
Episode 454 done, steps = 517171, loss = 8.771523475646973, rewards = -19.0, consume time = 20260.497251987457s
Episode 455 done, steps = 518615, loss = 8.328158378601074, rewards = -16.0, consume time = 20309.921554088593s
Episode 456 done, steps = 519672, loss = 4.365171432495117, rewards = -21.0, consume time = 20346.24480199814s
Episode 457 done, steps = 520912, loss = 4.017312049865723, rewards = -20.0, consume time = 20390.909524917603s
Episode 458 done, steps = 522361, loss = 3.855992555618286, rewards = -19.0, consume time = 20445.152864933014s
Episode 459 done, steps = 523966, loss = 3.7670280933380127, rewards = -16.0, consume time = 20502.098376989365s
Episode 460 done, steps = 525131, loss = 2.371480703353882, rewards = -20.0, consume time = 20541.797924041748s
Episode 461 done, steps = 526439, loss = 3.2083983421325684, rewards = -20.0, consume time = 20586.391496896744s
Episode 462 done, steps = 527733, loss = 3.0357813835144043, rewards = -18.0, consume time = 20630.480648994446s
Episode 463 done, steps = 529442, loss = 4.5213823318481445, rewards = -17.0, consume time = 20688.772979021072s
Episode 464 done, steps = 531262, loss = 4.942541599273682, rewards = -17.0, consume time = 20750.77160000801s
Episode 465 done, steps = 532473, loss = 2.8767762184143066, rewards = -20.0, consume time = 20796.20002102852s
Episode 466 done, steps = 533991, loss = 3.041872024536133, rewards = -18.0, consume time = 20847.490370988846s
Episode 467 done, steps = 535563, loss = 3.245302438735962, rewards = -17.0, consume time = 20900.574157953262s
Episode 468 done, steps = 537091, loss = 6.417557716369629, rewards = -16.0, consume time = 20952.128607034683s
Episode 469 done, steps = 538832, loss = 5.761612892150879, rewards = -15.0, consume time = 21011.031927108765s
Episode 470 done, steps = 540040, loss = 6.149008274078369, rewards = -21.0, consume time = 21051.955580234528s
Episode 471 done, steps = 541447, loss = 7.089709281921387, rewards = -18.0, consume time = 21100.555743932724s
Episode 472 done, steps = 542851, loss = 6.936491012573242, rewards = -21.0, consume time = 21152.57150697708s
Episode 473 done, steps = 544405, loss = 8.035560607910156, rewards = -18.0, consume time = 21203.860549211502s
Episode 474 done, steps = 546445, loss = 7.058992385864258, rewards = -13.0, consume time = 21270.697426080704s
Episode 475 done, steps = 548066, loss = 4.214606285095215, rewards = -19.0, consume time = 21326.055834054947s
Episode 476 done, steps = 549643, loss = 4.272586822509766, rewards = -18.0, consume time = 21378.474015951157s
Episode 477 done, steps = 551349, loss = 4.981101989746094, rewards = -16.0, consume time = 21437.20729112625s
Episode 478 done, steps = 552570, loss = 5.272242069244385, rewards = -19.0, consume time = 21483.03039097786s
Episode 479 done, steps = 554164, loss = 5.032564640045166, rewards = -16.0, consume time = 21538.26041507721s
Episode 480 done, steps = 556109, loss = 5.65478515625, rewards = -12.0, consume time = 21607.556291103363s
Episode 481 done, steps = 557757, loss = 5.389402389526367, rewards = -17.0, consume time = 21671.338124990463s
Episode 482 done, steps = 558972, loss = 4.2320427894592285, rewards = -20.0, consume time = 21717.526931285858s
Episode 483 done, steps = 560817, loss = 6.733719825744629, rewards = -19.0, consume time = 21787.788825035095s
Episode 484 done, steps = 562398, loss = 5.7162299156188965, rewards = -16.0, consume time = 21851.518004894257s
Episode 485 done, steps = 563814, loss = 4.66581916809082, rewards = -18.0, consume time = 21910.130001068115s
Episode 486 done, steps = 565490, loss = 5.108610153198242, rewards = -15.0, consume time = 21978.045876026154s
Episode 487 done, steps = 567186, loss = 4.854374408721924, rewards = -15.0, consume time = 22045.172305107117s
Episode 488 done, steps = 568564, loss = 3.196075201034546, rewards = -18.0, consume time = 22099.919394016266s
Episode 489 done, steps = 569820, loss = 3.6537673473358154, rewards = -19.0, consume time = 22158.8378841877s
Episode 490 done, steps = 571662, loss = 4.586811065673828, rewards = -16.0, consume time = 22238.182879924774s
Episode 491 done, steps = 573164, loss = 4.408919334411621, rewards = -16.0, consume time = 22305.436465024948s
Episode 492 done, steps = 574967, loss = 7.5721869468688965, rewards = -16.0, consume time = 22384.215986967087s
Episode 493 done, steps = 576484, loss = 5.581471920013428, rewards = -19.0, consume time = 22454.07621192932s
Episode 494 done, steps = 577851, loss = 5.17270565032959, rewards = -18.0, consume time = 22522.66160416603s
Episode 495 done, steps = 579560, loss = 6.761048316955566, rewards = -17.0, consume time = 22595.29024195671s
Episode 496 done, steps = 580929, loss = 5.564823627471924, rewards = -19.0, consume time = 22652.5087890625s
Episode 497 done, steps = 582366, loss = 4.823788642883301, rewards = -16.0, consume time = 22711.443650007248s
Episode 498 done, steps = 583660, loss = 4.451562404632568, rewards = -18.0, consume time = 22764.912253141403s
Episode 499 done, steps = 584961, loss = 5.883125305175781, rewards = -19.0, consume time = 22825.353179216385s
Episode 500 done, steps = 586974, loss = 7.87217903137207, rewards = -14.0, consume time = 22922.62732410431s
Episode 501 done, steps = 588739, loss = 6.837133884429932, rewards = -15.0, consume time = 22997.64412212372s
Episode 502 done, steps = 590176, loss = 5.73054313659668, rewards = -21.0, consume time = 23062.876387119293s
Episode 503 done, steps = 591510, loss = 4.678311824798584, rewards = -19.0, consume time = 23121.574332237244s
Episode 504 done, steps = 593203, loss = 4.076618194580078, rewards = -16.0, consume time = 23199.667426109314s
Episode 505 done, steps = 594677, loss = 3.603652238845825, rewards = -17.0, consume time = 23259.422591924667s
Episode 506 done, steps = 596248, loss = 5.2939934730529785, rewards = -18.0, consume time = 23316.713713169098s
Episode 507 done, steps = 598120, loss = 5.983242511749268, rewards = -15.0, consume time = 23380.510224103928s
Episode 508 done, steps = 600017, loss = 6.126067161560059, rewards = -15.0, consume time = 23445.510655879974s
Episode 509 done, steps = 602201, loss = 6.307429790496826, rewards = -13.0, consume time = 23527.35508298874s
Episode 510 done, steps = 604195, loss = 6.5925140380859375, rewards = -14.0, consume time = 23599.990022182465s
Episode 511 done, steps = 605821, loss = 4.657628536224365, rewards = -16.0, consume time = 23657.552742242813s
Episode 512 done, steps = 607300, loss = 4.849931240081787, rewards = -18.0, consume time = 23709.126372098923s
Episode 513 done, steps = 609025, loss = 5.195175647735596, rewards = -15.0, consume time = 23769.080179929733s
Episode 514 done, steps = 610653, loss = 4.794191360473633, rewards = -18.0, consume time = 23826.92961192131s
Episode 515 done, steps = 612073, loss = 5.266097068786621, rewards = -19.0, consume time = 23888.23916697502s
Episode 516 done, steps = 613995, loss = 7.096014499664307, rewards = -14.0, consume time = 23960.674161195755s
Episode 517 done, steps = 615536, loss = 5.559503555297852, rewards = -17.0, consume time = 24020.636106967926s
Episode 518 done, steps = 617373, loss = 7.184203147888184, rewards = -15.0, consume time = 24088.087876081467s
Episode 519 done, steps = 619209, loss = 7.102525234222412, rewards = -15.0, consume time = 24154.937519073486s
Episode 520 done, steps = 620877, loss = 7.336766242980957, rewards = -17.0, consume time = 24231.983745098114s
Episode 521 done, steps = 622323, loss = 5.9495463371276855, rewards = -15.0, consume time = 24286.264744997025s
Episode 522 done, steps = 623791, loss = 6.607492446899414, rewards = -17.0, consume time = 24341.039162158966s
Episode 523 done, steps = 625217, loss = 5.676531791687012, rewards = -19.0, consume time = 24398.075773239136s
Episode 524 done, steps = 626687, loss = 6.162801742553711, rewards = -17.0, consume time = 24457.808609962463s
Episode 525 done, steps = 628211, loss = 6.629473686218262, rewards = -15.0, consume time = 24516.91344499588s
Episode 526 done, steps = 629775, loss = 6.355722904205322, rewards = -19.0, consume time = 24582.30308818817s
Episode 527 done, steps = 631437, loss = 7.682761192321777, rewards = -18.0, consume time = 24647.42974805832s
Episode 528 done, steps = 633050, loss = 6.373673439025879, rewards = -18.0, consume time = 24714.069187164307s
Episode 529 done, steps = 634517, loss = 5.580982208251953, rewards = -19.0, consume time = 24770.83062696457s
Episode 530 done, steps = 636159, loss = 5.536211013793945, rewards = -19.0, consume time = 24837.226301908493s
Episode 531 done, steps = 637436, loss = 3.6696338653564453, rewards = -19.0, consume time = 24889.914120912552s
Episode 532 done, steps = 638860, loss = 3.9415388107299805, rewards = -17.0, consume time = 24951.66845011711s
Episode 533 done, steps = 640548, loss = 4.156083583831787, rewards = -17.0, consume time = 25018.364317178726s
Episode 534 done, steps = 642145, loss = 4.476126670837402, rewards = -18.0, consume time = 25080.55455803871s
Episode 535 done, steps = 643671, loss = 4.934008598327637, rewards = -17.0, consume time = 25141.744520187378s
Episode 536 done, steps = 645308, loss = 6.829404354095459, rewards = -15.0, consume time = 25206.315469026566s
Episode 537 done, steps = 646944, loss = 7.982098579406738, rewards = -16.0, consume time = 25270.051482200623s
Episode 538 done, steps = 648610, loss = 6.776519298553467, rewards = -18.0, consume time = 25336.589663028717s
Episode 539 done, steps = 650378, loss = 5.767584323883057, rewards = -16.0, consume time = 25402.320776224136s
Episode 540 done, steps = 651983, loss = 5.87229585647583, rewards = -21.0, consume time = 25460.598140239716s
Episode 541 done, steps = 653633, loss = 5.596926212310791, rewards = -18.0, consume time = 25520.158724069595s
Episode 542 done, steps = 655206, loss = 5.114683628082275, rewards = -16.0, consume time = 25576.157512903214s
Episode 543 done, steps = 656910, loss = 4.571559906005859, rewards = -18.0, consume time = 25636.959293842316s
Episode 544 done, steps = 658732, loss = 6.0643792152404785, rewards = -16.0, consume time = 25704.506726026535s
Episode 545 done, steps = 660324, loss = 4.882138729095459, rewards = -18.0, consume time = 25760.79340314865s
Episode 546 done, steps = 661903, loss = 4.498934268951416, rewards = -17.0, consume time = 25815.52879500389s
Episode 547 done, steps = 663444, loss = 4.625311374664307, rewards = -17.0, consume time = 25869.595839977264s
Episode 548 done, steps = 664688, loss = 3.8369598388671875, rewards = -19.0, consume time = 25912.9025990963s
Episode 549 done, steps = 666257, loss = 5.518615245819092, rewards = -17.0, consume time = 25968.01124024391s
Episode 550 done, steps = 668027, loss = 5.214770793914795, rewards = -13.0, consume time = 26036.760757923126s
Episode 551 done, steps = 669599, loss = 3.62947416305542, rewards = -14.0, consume time = 26093.048488855362s
Episode 552 done, steps = 671084, loss = 4.353699207305908, rewards = -19.0, consume time = 26146.689328193665s
Episode 553 done, steps = 672966, loss = 4.530138969421387, rewards = -15.0, consume time = 26214.259368896484s
