Episode 1 done, steps = 151, actions = [0:15/151 | 1:23/151 | 2:27/151 | 3:45/151 | 4:18/151 | 5:23/151 | ], loss = 104.90283203125, rewards = 180.0, consume time = 0.852107048034668s
Episode 47 done, steps = 6339, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 40.56108522415161s
Episode 48 done, steps = 6474, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 41.57156014442444s
Episode 49 done, steps = 6609, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 42.59843397140503s
Episode 50 done, steps = 6744, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 43.592655181884766s
Episode 51 done, steps = 6879, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 44.4952130317688s
Episode 52 done, steps = 7014, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 45.377573013305664s
Episode 53 done, steps = 7149, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 46.227072954177856s
Episode 54 done, steps = 7284, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 47.09535503387451s
Episode 55 done, steps = 7419, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 48.05887722969055s
Episode 56 done, steps = 7554, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 49.00485920906067s
Episode 57 done, steps = 7689, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 49.94861102104187s
Episode 58 done, steps = 7824, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 50.92837119102478s
Episode 59 done, steps = 7959, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 51.817646980285645s
Episode 60 done, steps = 8094, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 52.74813103675842s
Episode 61 done, steps = 8229, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 53.7782142162323s
Episode 62 done, steps = 8364, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 54.72969698905945s
Episode 63 done, steps = 8499, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 55.60216426849365s
Episode 64 done, steps = 8634, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 56.471994161605835s
Episode 65 done, steps = 8769, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 57.34404230117798s
Episode 66 done, steps = 8904, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 58.2935950756073s
Episode 67 done, steps = 9039, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 59.29511904716492s
Episode 68 done, steps = 9174, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 60.19914793968201s
Episode 69 done, steps = 9309, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 61.12798309326172s
Episode 70 done, steps = 9444, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 61.993736267089844s
Episode 71 done, steps = 9579, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 62.89296197891235s
Episode 72 done, steps = 9714, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 63.78669095039368s
Episode 73 done, steps = 9849, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 64.67677402496338s
Episode 74 done, steps = 9984, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 65.57375502586365s
Episode 75 done, steps = 10119, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 66.51480317115784s
Episode 76 done, steps = 10254, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 67.43447613716125s
Episode 77 done, steps = 10389, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 68.30811309814453s
Episode 78 done, steps = 10524, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 69.1657509803772s
Episode 79 done, steps = 10659, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 70.06705713272095s
Episode 80 done, steps = 10794, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 70.92853498458862s
Episode 81 done, steps = 10929, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 71.83359003067017s
Episode 82 done, steps = 11064, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 72.70708298683167s
Episode 83 done, steps = 11199, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 73.6278190612793s
Episode 84 done, steps = 11334, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 74.51367402076721s
Episode 85 done, steps = 11469, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 75.41900205612183s
Episode 86 done, steps = 11604, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 76.29470109939575s
Episode 87 done, steps = 11739, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 77.23012399673462s
Episode 88 done, steps = 11874, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 78.10174989700317s
Episode 89 done, steps = 12009, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 78.99684810638428s
Episode 90 done, steps = 12144, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 79.9496910572052s
Episode 91 done, steps = 12279, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 80.88355207443237s
Episode 92 done, steps = 12414, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 81.74162602424622s
Episode 93 done, steps = 12549, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 82.60612297058105s
Episode 94 done, steps = 12684, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 83.45004105567932s
Episode 95 done, steps = 12819, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 84.3094551563263s
Episode 96 done, steps = 12954, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 85.17556118965149s
Episode 97 done, steps = 13089, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 86.09845304489136s
Episode 98 done, steps = 13224, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 86.99063611030579s
Episode 99 done, steps = 13359, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 87.87865710258484s
Episode 100 done, steps = 13494, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 88.75599217414856s
Episode 101 done, steps = 13629, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 89.6137592792511s
Episode 102 done, steps = 13764, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 90.48495411872864s
Episode 103 done, steps = 13899, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 91.40479111671448s
Episode 104 done, steps = 14034, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 92.33164715766907s
Episode 105 done, steps = 14169, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 93.19808197021484s
Episode 106 done, steps = 14304, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 94.09294891357422s
Episode 107 done, steps = 14439, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 94.97246813774109s
Episode 108 done, steps = 14574, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 95.84261012077332s
Episode 109 done, steps = 14709, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 96.70762205123901s
Episode 110 done, steps = 14844, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 97.56773400306702s
Episode 111 done, steps = 14979, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 98.45421719551086s
Episode 112 done, steps = 15114, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 99.31670331954956s
Episode 113 done, steps = 15249, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 100.19215202331543s
Episode 114 done, steps = 15384, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 101.07146310806274s
Episode 115 done, steps = 15519, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 101.9614429473877s
Episode 116 done, steps = 15654, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 102.8588399887085s
Episode 117 done, steps = 15789, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 103.726881980896s
Episode 118 done, steps = 15924, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 104.58601999282837s
Episode 119 done, steps = 16059, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 105.46019721031189s
Episode 120 done, steps = 16194, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 106.34038019180298s
Episode 121 done, steps = 16329, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 107.18268609046936s
Episode 122 done, steps = 16464, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 108.0716142654419s
Episode 123 done, steps = 16599, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 108.93419098854065s
Episode 124 done, steps = 16734, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 109.81051325798035s
Episode 125 done, steps = 16869, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 110.68548917770386s
Episode 126 done, steps = 17004, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 111.56672406196594s
Episode 127 done, steps = 17139, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 112.46171998977661s
Episode 128 done, steps = 17274, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 113.33677506446838s
Episode 129 done, steps = 17409, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 114.24723196029663s
Episode 130 done, steps = 17544, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 115.10171794891357s
Episode 131 done, steps = 17679, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 115.98387718200684s
Episode 132 done, steps = 17814, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 116.83199501037598s
Episode 133 done, steps = 17949, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 117.69370913505554s
Episode 134 done, steps = 18084, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 118.57345604896545s
Episode 135 done, steps = 18219, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 119.48349213600159s
Episode 136 done, steps = 18354, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 120.37445116043091s
Episode 137 done, steps = 18489, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 121.26215386390686s
Episode 138 done, steps = 18624, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 122.14389514923096s
Episode 139 done, steps = 18759, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 123.01485204696655s
Episode 140 done, steps = 18894, actions = [0:0/135 | 1:0/135 | 2:0/135 | 3:0/135 | 4:135/135 | 5:0/135 | ], loss = 0.0, rewards = 270.0, consume time = 123.90090894699097s
