Episode 369 done, steps = 192904, rewards = 190.0, consume time = 752.9077501296997s
Episode 370 done, steps = 193187, rewards = 65.0, consume time = 754.082888841629s
Episode 371 done, steps = 193791, rewards = 380.0, consume time = 756.4821870326996s
Episode 372 done, steps = 194253, rewards = 110.0, consume time = 758.3960990905762s
Episode 373 done, steps = 194874, rewards = 180.0, consume time = 760.8985829353333s
Episode 374 done, steps = 195308, rewards = 120.0, consume time = 762.6117560863495s
Episode 375 done, steps = 195678, rewards = 35.0, consume time = 764.1540200710297s
Episode 376 done, steps = 196535, rewards = 440.0, consume time = 767.5101208686829s
Episode 377 done, steps = 196865, rewards = 30.0, consume time = 768.8747251033783s
Episode 378 done, steps = 197472, rewards = 215.0, consume time = 771.3680279254913s
Episode 379 done, steps = 197866, rewards = 130.0, consume time = 773.0233509540558s
Episode 380 done, steps = 198697, rewards = 330.0, consume time = 776.2929320335388s
Episode 381 done, steps = 199296, rewards = 220.0, consume time = 778.7257239818573s
Episode 382 done, steps = 199810, rewards = 115.0, consume time = 780.8519370555878s
Episode 383 done, steps = 200732, rewards = 330.0, consume time = 784.4613540172577s
Episode 384 done, steps = 201245, rewards = 145.0, consume time = 786.5666317939758s
Episode 385 done, steps = 202110, rewards = 365.0, consume time = 789.9374990463257s
Episode 386 done, steps = 202820, rewards = 85.0, consume time = 792.7505249977112s
Episode 387 done, steps = 203122, rewards = 20.0, consume time = 793.9917118549347s
Episode 388 done, steps = 203504, rewards = 85.0, consume time = 795.6067588329315s
Episode 389 done, steps = 203865, rewards = 150.0, consume time = 797.1210989952087s
Episode 390 done, steps = 204257, rewards = 80.0, consume time = 798.7594108581543s
Episode 391 done, steps = 204983, rewards = 505.0, consume time = 801.5830230712891s
Episode 392 done, steps = 205268, rewards = 75.0, consume time = 802.8041009902954s
Episode 393 done, steps = 206160, rewards = 225.0, consume time = 806.3050899505615s
Episode 394 done, steps = 206695, rewards = 150.0, consume time = 808.4637539386749s
Episode 395 done, steps = 207310, rewards = 215.0, consume time = 810.891783952713s
Episode 396 done, steps = 207693, rewards = 65.0, consume time = 812.452241897583s
Episode 397 done, steps = 208335, rewards = 260.0, consume time = 814.9744298458099s
Episode 398 done, steps = 208981, rewards = 155.0, consume time = 817.540666103363s
Episode 399 done, steps = 209699, rewards = 180.0, consume time = 820.3065309524536s
Episode 400 done, steps = 210239, rewards = 155.0, consume time = 822.5474059581757s
Episode 401 done, steps = 211322, rewards = 230.0, consume time = 826.4879250526428s
Episode 402 done, steps = 212280, rewards = 260.0, consume time = 830.095664024353s
Episode 403 done, steps = 212877, rewards = 165.0, consume time = 832.4738709926605s
Episode 404 done, steps = 213333, rewards = 110.0, consume time = 834.285425901413s
Episode 405 done, steps = 213640, rewards = 45.0, consume time = 835.5577230453491s
Episode 406 done, steps = 214035, rewards = 35.0, consume time = 837.1580169200897s
Episode 407 done, steps = 214401, rewards = 35.0, consume time = 838.6274170875549s
Episode 408 done, steps = 215134, rewards = 270.0, consume time = 841.5376172065735s
Episode 409 done, steps = 215501, rewards = 140.0, consume time = 843.0015161037445s
Episode 410 done, steps = 215884, rewards = 110.0, consume time = 844.5677020549774s
Episode 411 done, steps = 216711, rewards = 285.0, consume time = 847.9919769763947s
Episode 412 done, steps = 217203, rewards = 85.0, consume time = 850.1476559638977s
Episode 413 done, steps = 217611, rewards = 55.0, consume time = 851.898540019989s
Episode 414 done, steps = 217915, rewards = 75.0, consume time = 853.2054221630096s
Episode 415 done, steps = 218547, rewards = 350.0, consume time = 855.9100348949432s
Episode 416 done, steps = 219147, rewards = 180.0, consume time = 858.3935720920563s
Episode 417 done, steps = 219502, rewards = 105.0, consume time = 859.8811039924622s
Episode 418 done, steps = 220237, rewards = 285.0, consume time = 862.87890791893s
Episode 419 done, steps = 220639, rewards = 60.0, consume time = 864.4681448936462s
Episode 420 done, steps = 221435, rewards = 285.0, consume time = 867.5874679088593s
Episode 421 done, steps = 222161, rewards = 390.0, consume time = 870.3826069831848s
Episode 422 done, steps = 222552, rewards = 105.0, consume time = 871.9504079818726s
Episode 423 done, steps = 222971, rewards = 105.0, consume time = 873.6756899356842s
Episode 424 done, steps = 223713, rewards = 370.0, consume time = 876.7197659015656s
Episode 425 done, steps = 224012, rewards = 30.0, consume time = 877.9614357948303s
Episode 426 done, steps = 224396, rewards = 45.0, consume time = 879.5500071048737s
Episode 427 done, steps = 224704, rewards = 65.0, consume time = 880.8489909172058s
Episode 428 done, steps = 225119, rewards = 105.0, consume time = 882.4686808586121s
Episode 429 done, steps = 225740, rewards = 185.0, consume time = 884.78755402565s
Episode 430 done, steps = 226174, rewards = 85.0, consume time = 886.5043289661407s
Episode 431 done, steps = 227095, rewards = 335.0, consume time = 890.2835190296173s
Episode 432 done, steps = 227816, rewards = 210.0, consume time = 893.0774660110474s
Episode 433 done, steps = 228753, rewards = 215.0, consume time = 896.7537767887115s
Episode 434 done, steps = 229290, rewards = 120.0, consume time = 898.8597829341888s
Episode 435 done, steps = 229753, rewards = 80.0, consume time = 900.7665641307831s
Episode 436 done, steps = 230209, rewards = 100.0, consume time = 902.6106648445129s
Episode 437 done, steps = 230530, rewards = 20.0, consume time = 903.9570491313934s
Episode 438 done, steps = 231319, rewards = 320.0, consume time = 907.1004979610443s
Episode 439 done, steps = 231844, rewards = 140.0, consume time = 909.282378911972s
Episode 440 done, steps = 232246, rewards = 75.0, consume time = 910.9514999389648s
Episode 441 done, steps = 233005, rewards = 375.0, consume time = 914.0208020210266s
Episode 442 done, steps = 233591, rewards = 325.0, consume time = 916.3301219940186s
Episode 443 done, steps = 234240, rewards = 280.0, consume time = 918.9429659843445s
Episode 444 done, steps = 234722, rewards = 80.0, consume time = 920.9322888851166s
Episode 445 done, steps = 235124, rewards = 105.0, consume time = 922.6436378955841s
Episode 446 done, steps = 235602, rewards = 150.0, consume time = 924.5596849918365s
Episode 447 done, steps = 236117, rewards = 155.0, consume time = 926.6814799308777s
Episode 448 done, steps = 236529, rewards = 45.0, consume time = 928.3987109661102s
Episode 449 done, steps = 236970, rewards = 150.0, consume time = 930.172534942627s
Episode 450 done, steps = 237286, rewards = 75.0, consume time = 931.4607570171356s
Episode 451 done, steps = 238066, rewards = 265.0, consume time = 934.5902729034424s
Episode 452 done, steps = 238458, rewards = 105.0, consume time = 936.2393369674683s
Episode 453 done, steps = 238969, rewards = 110.0, consume time = 938.2949450016022s
Episode 454 done, steps = 239948, rewards = 570.0, consume time = 942.2245519161224s
Episode 455 done, steps = 240847, rewards = 350.0, consume time = 945.7694730758667s
Episode 456 done, steps = 241227, rewards = 50.0, consume time = 947.3248970508575s
Episode 457 done, steps = 241537, rewards = 75.0, consume time = 948.5841679573059s
Episode 458 done, steps = 241954, rewards = 75.0, consume time = 950.3221690654755s
Episode 459 done, steps = 242436, rewards = 110.0, consume time = 952.2988018989563s
Episode 460 done, steps = 242915, rewards = 85.0, consume time = 954.268473148346s
Episode 461 done, steps = 243588, rewards = 415.0, consume time = 956.9391951560974s
Episode 462 done, steps = 244078, rewards = 135.0, consume time = 958.9591100215912s
Episode 463 done, steps = 244546, rewards = 100.0, consume time = 960.8204469680786s
Episode 464 done, steps = 244943, rewards = 105.0, consume time = 962.4394087791443s
Episode 465 done, steps = 245523, rewards = 110.0, consume time = 964.7469170093536s
Episode 466 done, steps = 245990, rewards = 105.0, consume time = 966.6761898994446s
Episode 467 done, steps = 246582, rewards = 50.0, consume time = 969.053936958313s
Episode 468 done, steps = 247281, rewards = 165.0, consume time = 971.9087648391724s
Episode 469 done, steps = 248290, rewards = 525.0, consume time = 975.9142141342163s
Episode 470 done, steps = 248519, rewards = 10.0, consume time = 976.8636980056763s
Episode 471 done, steps = 248903, rewards = 60.0, consume time = 978.4107859134674s
Episode 472 done, steps = 249415, rewards = 105.0, consume time = 980.439356803894s
Episode 473 done, steps = 249906, rewards = 180.0, consume time = 982.3946878910065s
Episode 474 done, steps = 250605, rewards = 220.0, consume time = 985.2338511943817s
Episode 475 done, steps = 251290, rewards = 285.0, consume time = 987.9355828762054s
Episode 476 done, steps = 251631, rewards = 80.0, consume time = 989.3711841106415s
Episode 477 done, steps = 252213, rewards = 135.0, consume time = 991.7367107868195s
Episode 478 done, steps = 252504, rewards = 90.0, consume time = 992.9340300559998s
Episode 479 done, steps = 252955, rewards = 140.0, consume time = 994.8858458995819s
Episode 480 done, steps = 253430, rewards = 65.0, consume time = 996.8540689945221s
Episode 481 done, steps = 253837, rewards = 105.0, consume time = 998.5288619995117s
Episode 482 done, steps = 254122, rewards = 75.0, consume time = 999.6599941253662s
Episode 483 done, steps = 254532, rewards = 110.0, consume time = 1001.361270904541s
Episode 484 done, steps = 255025, rewards = 155.0, consume time = 1003.3160021305084s
Episode 485 done, steps = 255578, rewards = 320.0, consume time = 1005.6671249866486s
Episode 486 done, steps = 256077, rewards = 110.0, consume time = 1007.6795020103455s
Episode 487 done, steps = 256655, rewards = 115.0, consume time = 1009.9876101016998s
Episode 488 done, steps = 257343, rewards = 140.0, consume time = 1012.6625971794128s
Episode 489 done, steps = 257841, rewards = 85.0, consume time = 1014.7313010692596s
Episode 490 done, steps = 258303, rewards = 55.0, consume time = 1016.5834028720856s
Episode 491 done, steps = 258805, rewards = 65.0, consume time = 1018.6431548595428s
Episode 492 done, steps = 259209, rewards = 110.0, consume time = 1020.3484349250793s
Episode 493 done, steps = 259724, rewards = 120.0, consume time = 1022.4447071552277s
Episode 494 done, steps = 260150, rewards = 80.0, consume time = 1024.1623289585114s
Episode 495 done, steps = 260828, rewards = 220.0, consume time = 1026.7980918884277s
Episode 496 done, steps = 261764, rewards = 345.0, consume time = 1030.4558730125427s
Episode 497 done, steps = 262252, rewards = 105.0, consume time = 1032.4928178787231s
Episode 498 done, steps = 262547, rewards = 30.0, consume time = 1033.7458140850067s
Episode 499 done, steps = 263035, rewards = 110.0, consume time = 1035.7880320549011s
Episode 500 done, steps = 263566, rewards = 135.0, consume time = 1037.9959590435028s
Episode 501 done, steps = 264275, rewards = 365.0, consume time = 1040.8789501190186s
Episode 502 done, steps = 264726, rewards = 100.0, consume time = 1042.8031930923462s
Episode 503 done, steps = 265452, rewards = 220.0, consume time = 1045.7865509986877s
Episode 504 done, steps = 265945, rewards = 105.0, consume time = 1047.7908987998962s
Episode 505 done, steps = 266420, rewards = 105.0, consume time = 1049.7616000175476s
Episode 506 done, steps = 266877, rewards = 150.0, consume time = 1051.7084951400757s
Episode 507 done, steps = 267349, rewards = 150.0, consume time = 1053.5715539455414s
Episode 508 done, steps = 267663, rewards = 80.0, consume time = 1054.8544330596924s
Episode 509 done, steps = 268054, rewards = 85.0, consume time = 1056.4665760993958s
Episode 510 done, steps = 268530, rewards = 105.0, consume time = 1058.4126510620117s
Episode 511 done, steps = 268897, rewards = 65.0, consume time = 1059.9149770736694s
Episode 512 done, steps = 269389, rewards = 120.0, consume time = 1061.866413116455s
Episode 513 done, steps = 269859, rewards = 40.0, consume time = 1063.7963387966156s
Episode 514 done, steps = 270417, rewards = 100.0, consume time = 1066.0668201446533s
Episode 515 done, steps = 270916, rewards = 155.0, consume time = 1068.0897150039673s
Episode 516 done, steps = 271818, rewards = 295.0, consume time = 1071.5649111270905s
Episode 517 done, steps = 272315, rewards = 145.0, consume time = 1073.6332819461823s
Episode 518 done, steps = 272954, rewards = 210.0, consume time = 1076.1720559597015s
Episode 519 done, steps = 273478, rewards = 125.0, consume time = 1078.2828149795532s
Episode 520 done, steps = 273763, rewards = 40.0, consume time = 1079.456032037735s
Episode 521 done, steps = 274079, rewards = 65.0, consume time = 1080.726746082306s
Episode 522 done, steps = 274654, rewards = 125.0, consume time = 1083.0944738388062s
Episode 523 done, steps = 275032, rewards = 60.0, consume time = 1084.646281003952s
Episode 524 done, steps = 275524, rewards = 105.0, consume time = 1086.6909658908844s
Episode 525 done, steps = 276018, rewards = 135.0, consume time = 1088.669007062912s
Episode 526 done, steps = 276489, rewards = 185.0, consume time = 1090.6050679683685s
Episode 527 done, steps = 276936, rewards = 90.0, consume time = 1092.3608691692352s
Episode 528 done, steps = 277440, rewards = 145.0, consume time = 1094.5001997947693s
Episode 529 done, steps = 278024, rewards = 355.0, consume time = 1096.8967428207397s
Episode 530 done, steps = 278544, rewards = 190.0, consume time = 1098.9805839061737s
Episode 531 done, steps = 278834, rewards = 45.0, consume time = 1100.1836569309235s
Episode 532 done, steps = 279304, rewards = 60.0, consume time = 1102.061588048935s
Episode 533 done, steps = 279778, rewards = 125.0, consume time = 1104.077201128006s
Episode 534 done, steps = 280365, rewards = 190.0, consume time = 1106.5451362133026s
Episode 535 done, steps = 280850, rewards = 325.0, consume time = 1108.506315946579s
Episode 536 done, steps = 281865, rewards = 580.0, consume time = 1112.5098280906677s
Episode 537 done, steps = 282150, rewards = 35.0, consume time = 1113.7052190303802s
Episode 538 done, steps = 282627, rewards = 135.0, consume time = 1115.6944949626923s
Episode 539 done, steps = 282913, rewards = 30.0, consume time = 1116.864459991455s
Episode 540 done, steps = 283419, rewards = 105.0, consume time = 1118.9666109085083s
Episode 541 done, steps = 283908, rewards = 150.0, consume time = 1121.0172111988068s
Episode 542 done, steps = 284306, rewards = 90.0, consume time = 1122.6845529079437s
Episode 543 done, steps = 285162, rewards = 125.0, consume time = 1126.0676181316376s
Episode 544 done, steps = 285454, rewards = 70.0, consume time = 1127.3380961418152s
Episode 545 done, steps = 286709, rewards = 430.0, consume time = 1132.2222180366516s
Episode 546 done, steps = 286970, rewards = 30.0, consume time = 1133.322585105896s
Episode 547 done, steps = 287251, rewards = 105.0, consume time = 1134.4921209812164s
Episode 548 done, steps = 287773, rewards = 105.0, consume time = 1136.6857779026031s
Episode 549 done, steps = 288223, rewards = 80.0, consume time = 1138.5678079128265s
Episode 550 done, steps = 288738, rewards = 115.0, consume time = 1140.6755030155182s
Episode 551 done, steps = 289338, rewards = 185.0, consume time = 1143.0709719657898s
Episode 552 done, steps = 289617, rewards = 55.0, consume time = 1144.2385640144348s
Episode 553 done, steps = 290206, rewards = 135.0, consume time = 1146.6284110546112s
Episode 554 done, steps = 290825, rewards = 160.0, consume time = 1149.055822134018s
Episode 555 done, steps = 291290, rewards = 110.0, consume time = 1151.0126588344574s
Episode 556 done, steps = 291580, rewards = 35.0, consume time = 1152.2333748340607s
Episode 557 done, steps = 292502, rewards = 375.0, consume time = 1155.8247389793396s
Episode 558 done, steps = 292912, rewards = 65.0, consume time = 1157.5384299755096s
Episode 559 done, steps = 293421, rewards = 110.0, consume time = 1159.6482758522034s
Episode 560 done, steps = 294057, rewards = 410.0, consume time = 1162.3161170482635s
Episode 561 done, steps = 294464, rewards = 105.0, consume time = 1164.0619220733643s
Episode 562 done, steps = 295045, rewards = 140.0, consume time = 1166.4596560001373s
Episode 563 done, steps = 295675, rewards = 210.0, consume time = 1168.9693491458893s
Episode 564 done, steps = 296313, rewards = 180.0, consume time = 1171.6133170127869s
Episode 565 done, steps = 296936, rewards = 180.0, consume time = 1174.0976161956787s
Episode 566 done, steps = 297401, rewards = 175.0, consume time = 1176.0506649017334s
Episode 567 done, steps = 297976, rewards = 110.0, consume time = 1178.4651839733124s
Episode 568 done, steps = 298508, rewards = 110.0, consume time = 1180.6231980323792s
Episode 569 done, steps = 299663, rewards = 255.0, consume time = 1185.1596059799194s
Episode 570 done, steps = 300157, rewards = 180.0, consume time = 1187.1708369255066s
Episode 571 done, steps = 301035, rewards = 220.0, consume time = 1190.6201510429382s
Episode 572 done, steps = 301605, rewards = 140.0, consume time = 1192.9176750183105s
Episode 573 done, steps = 302087, rewards = 295.0, consume time = 1194.9237670898438s
Episode 574 done, steps = 302709, rewards = 410.0, consume time = 1197.5015859603882s
Episode 575 done, steps = 303529, rewards = 400.0, consume time = 1200.8393762111664s
Episode 576 done, steps = 304270, rewards = 125.0, consume time = 1203.8839709758759s
Episode 577 done, steps = 304563, rewards = 90.0, consume time = 1205.2006199359894s
Episode 578 done, steps = 305216, rewards = 440.0, consume time = 1207.9457120895386s
Episode 579 done, steps = 305788, rewards = 105.0, consume time = 1210.3790121078491s
Episode 580 done, steps = 306083, rewards = 60.0, consume time = 1211.628926038742s
Episode 581 done, steps = 306701, rewards = 190.0, consume time = 1214.2794649600983s
Episode 582 done, steps = 307307, rewards = 110.0, consume time = 1216.8689918518066s
Episode 583 done, steps = 307836, rewards = 170.0, consume time = 1219.0560591220856s
Episode 584 done, steps = 308362, rewards = 110.0, consume time = 1221.2514219284058s
Episode 585 done, steps = 308736, rewards = 95.0, consume time = 1222.8541209697723s
Episode 586 done, steps = 309329, rewards = 135.0, consume time = 1225.360769033432s
Episode 587 done, steps = 309653, rewards = 110.0, consume time = 1226.663293838501s
Episode 588 done, steps = 310190, rewards = 170.0, consume time = 1228.9081411361694s
Episode 589 done, steps = 310862, rewards = 140.0, consume time = 1231.6335091590881s
Episode 590 done, steps = 311277, rewards = 80.0, consume time = 1233.273269891739s
Episode 591 done, steps = 311611, rewards = 55.0, consume time = 1234.6039521694183s
Episode 592 done, steps = 312046, rewards = 105.0, consume time = 1236.4031448364258s
Episode 593 done, steps = 312454, rewards = 50.0, consume time = 1238.0916800498962s
Episode 594 done, steps = 312955, rewards = 80.0, consume time = 1240.167000055313s
Episode 595 done, steps = 313661, rewards = 235.0, consume time = 1243.0457680225372s
Episode 596 done, steps = 314240, rewards = 90.0, consume time = 1245.37335896492s
Episode 597 done, steps = 315535, rewards = 265.0, consume time = 1250.5621371269226s
Episode 598 done, steps = 316111, rewards = 145.0, consume time = 1252.996001958847s
Episode 599 done, steps = 316495, rewards = 100.0, consume time = 1254.5643792152405s
Episode 600 done, steps = 317059, rewards = 195.0, consume time = 1256.9381449222565s
Episode 601 done, steps = 317566, rewards = 105.0, consume time = 1259.0847029685974s
Episode 602 done, steps = 318056, rewards = 25.0, consume time = 1261.077607870102s
Episode 603 done, steps = 318539, rewards = 95.0, consume time = 1263.1302390098572s
Episode 604 done, steps = 318984, rewards = 110.0, consume time = 1264.8634350299835s
Episode 605 done, steps = 319527, rewards = 175.0, consume time = 1267.0329039096832s
Episode 606 done, steps = 319985, rewards = 80.0, consume time = 1268.9269120693207s
Episode 607 done, steps = 320286, rewards = 75.0, consume time = 1270.0869660377502s
Episode 608 done, steps = 320771, rewards = 115.0, consume time = 1272.1093528270721s
Episode 609 done, steps = 321593, rewards = 175.0, consume time = 1275.388615846634s
Episode 610 done, steps = 322427, rewards = 235.0, consume time = 1278.7183480262756s
Episode 611 done, steps = 322857, rewards = 115.0, consume time = 1280.5016829967499s
Episode 612 done, steps = 323318, rewards = 75.0, consume time = 1282.3798508644104s
Episode 613 done, steps = 323696, rewards = 20.0, consume time = 1283.9000918865204s
Episode 614 done, steps = 324070, rewards = 5.0, consume time = 1285.4579660892487s
Episode 615 done, steps = 324633, rewards = 70.0, consume time = 1287.7638399600983s
Episode 616 done, steps = 325020, rewards = 110.0, consume time = 1289.3293879032135s
Episode 617 done, steps = 325295, rewards = 30.0, consume time = 1290.4611151218414s
Episode 618 done, steps = 325583, rewards = 40.0, consume time = 1291.6463401317596s
Episode 619 done, steps = 325968, rewards = 95.0, consume time = 1293.250699043274s
Episode 620 done, steps = 326365, rewards = 60.0, consume time = 1294.9707009792328s
Episode 621 done, steps = 326997, rewards = 335.0, consume time = 1297.4868779182434s
Episode 622 done, steps = 327518, rewards = 105.0, consume time = 1299.703803062439s
Episode 623 done, steps = 327809, rewards = 15.0, consume time = 1300.946790933609s
Episode 624 done, steps = 328094, rewards = 55.0, consume time = 1302.1104929447174s
Episode 625 done, steps = 328697, rewards = 240.0, consume time = 1304.6800940036774s
Episode 626 done, steps = 329239, rewards = 160.0, consume time = 1306.8865959644318s
Episode 627 done, steps = 329995, rewards = 210.0, consume time = 1309.8958959579468s
Episode 628 done, steps = 330282, rewards = 50.0, consume time = 1311.1169011592865s
Episode 629 done, steps = 330952, rewards = 175.0, consume time = 1313.855984210968s
Episode 630 done, steps = 331352, rewards = 15.0, consume time = 1315.4865038394928s
Episode 631 done, steps = 331647, rewards = 75.0, consume time = 1316.7545249462128s
Episode 632 done, steps = 331937, rewards = 45.0, consume time = 1317.913584947586s
Episode 633 done, steps = 332396, rewards = 105.0, consume time = 1319.743618965149s
Episode 634 done, steps = 333150, rewards = 150.0, consume time = 1322.8863389492035s
Episode 635 done, steps = 333577, rewards = 105.0, consume time = 1324.7087049484253s
Episode 636 done, steps = 334290, rewards = 170.0, consume time = 1327.5492851734161s
Episode 637 done, steps = 334689, rewards = 25.0, consume time = 1329.2571489810944s
Episode 638 done, steps = 335358, rewards = 110.0, consume time = 1332.0326461791992s
Episode 639 done, steps = 336049, rewards = 210.0, consume time = 1334.8342561721802s
Episode 640 done, steps = 336882, rewards = 415.0, consume time = 1338.2297689914703s
Episode 641 done, steps = 337440, rewards = 150.0, consume time = 1340.4779479503632s
Episode 642 done, steps = 337931, rewards = 165.0, consume time = 1342.456242799759s
Episode 643 done, steps = 338454, rewards = 150.0, consume time = 1344.616065979004s
Episode 644 done, steps = 338834, rewards = 70.0, consume time = 1346.1980168819427s
Episode 645 done, steps = 339396, rewards = 50.0, consume time = 1348.4984591007233s
Episode 646 done, steps = 340038, rewards = 190.0, consume time = 1351.0840911865234s
Episode 647 done, steps = 340562, rewards = 170.0, consume time = 1353.260334968567s
Episode 648 done, steps = 341367, rewards = 290.0, consume time = 1356.603865146637s
Episode 649 done, steps = 341664, rewards = 30.0, consume time = 1357.8516690731049s
Episode 650 done, steps = 342020, rewards = 55.0, consume time = 1359.3287448883057s
Episode 651 done, steps = 342735, rewards = 530.0, consume time = 1362.2024540901184s
Episode 652 done, steps = 343248, rewards = 150.0, consume time = 1364.3205239772797s
Episode 653 done, steps = 344191, rewards = 315.0, consume time = 1368.0569920539856s
Episode 654 done, steps = 344691, rewards = 120.0, consume time = 1370.1172468662262s
Episode 655 done, steps = 345065, rewards = 20.0, consume time = 1371.6540310382843s
Episode 656 done, steps = 345670, rewards = 205.0, consume time = 1374.1636250019073s
Episode 657 done, steps = 346186, rewards = 140.0, consume time = 1376.192988872528s
Episode 658 done, steps = 346668, rewards = 135.0, consume time = 1378.15869307518s
Episode 659 done, steps = 347182, rewards = 85.0, consume time = 1380.2983639240265s
Episode 660 done, steps = 347779, rewards = 180.0, consume time = 1382.8282821178436s
Episode 661 done, steps = 348430, rewards = 210.0, consume time = 1385.4146921634674s
Episode 662 done, steps = 349015, rewards = 110.0, consume time = 1387.8661160469055s
Episode 663 done, steps = 349598, rewards = 365.0, consume time = 1390.2653889656067s
Episode 664 done, steps = 350181, rewards = 120.0, consume time = 1392.6434259414673s
Episode 665 done, steps = 350921, rewards = 215.0, consume time = 1395.578392982483s
Episode 666 done, steps = 351376, rewards = 125.0, consume time = 1397.4744880199432s
Episode 667 done, steps = 352025, rewards = 270.0, consume time = 1400.074982881546s
Episode 668 done, steps = 352883, rewards = 525.0, consume time = 1403.5741810798645s
Episode 669 done, steps = 353396, rewards = 75.0, consume time = 1405.7515280246735s
Episode 670 done, steps = 354298, rewards = 510.0, consume time = 1409.4521379470825s
Episode 671 done, steps = 354605, rewards = 55.0, consume time = 1410.7758359909058s
Episode 672 done, steps = 354897, rewards = 15.0, consume time = 1412.02272605896s
Episode 673 done, steps = 355408, rewards = 180.0, consume time = 1414.1227250099182s
Episode 674 done, steps = 355813, rewards = 50.0, consume time = 1415.8717229366302s
Episode 675 done, steps = 356317, rewards = 95.0, consume time = 1418.0006368160248s
Episode 676 done, steps = 356920, rewards = 130.0, consume time = 1420.6112089157104s
Episode 677 done, steps = 357618, rewards = 215.0, consume time = 1423.4845099449158s
Episode 678 done, steps = 358051, rewards = 105.0, consume time = 1425.3792839050293s
Episode 679 done, steps = 358515, rewards = 120.0, consume time = 1427.3078999519348s
Episode 680 done, steps = 359201, rewards = 220.0, consume time = 1430.0759711265564s
Episode 681 done, steps = 359705, rewards = 120.0, consume time = 1432.2312619686127s
Episode 682 done, steps = 360582, rewards = 305.0, consume time = 1435.6504349708557s
Episode 683 done, steps = 361318, rewards = 185.0, consume time = 1438.5924179553986s
Episode 684 done, steps = 361836, rewards = 115.0, consume time = 1440.7327568531036s
Episode 685 done, steps = 362671, rewards = 285.0, consume time = 1444.130436182022s
Episode 686 done, steps = 363125, rewards = 85.0, consume time = 1446.1072671413422s
Episode 687 done, steps = 363960, rewards = 340.0, consume time = 1449.4705231189728s
Episode 688 done, steps = 364416, rewards = 65.0, consume time = 1451.3356959819794s
Episode 689 done, steps = 365309, rewards = 485.0, consume time = 1455.0055820941925s
Episode 690 done, steps = 366194, rewards = 345.0, consume time = 1458.508512020111s
Episode 691 done, steps = 366953, rewards = 265.0, consume time = 1461.5980699062347s
Episode 692 done, steps = 367654, rewards = 290.0, consume time = 1464.4855480194092s
Episode 693 done, steps = 368142, rewards = 115.0, consume time = 1466.4990210533142s
Episode 694 done, steps = 368542, rewards = 95.0, consume time = 1468.1718740463257s
Episode 695 done, steps = 369009, rewards = 105.0, consume time = 1470.0804011821747s
Episode 696 done, steps = 369653, rewards = 100.0, consume time = 1472.7473621368408s
Episode 697 done, steps = 370133, rewards = 45.0, consume time = 1474.7802109718323s
Episode 698 done, steps = 370416, rewards = 35.0, consume time = 1475.9775989055634s
Episode 699 done, steps = 370792, rewards = 105.0, consume time = 1477.5512518882751s
Episode 700 done, steps = 371509, rewards = 160.0, consume time = 1480.4982461929321s
Episode 701 done, steps = 372392, rewards = 150.0, consume time = 1484.127998828888s
Episode 702 done, steps = 373223, rewards = 235.0, consume time = 1487.364119052887s
Episode 703 done, steps = 373902, rewards = 130.0, consume time = 1490.2162868976593s
Episode 704 done, steps = 374601, rewards = 155.0, consume time = 1493.0122690200806s
Episode 705 done, steps = 375318, rewards = 210.0, consume time = 1495.9346878528595s
Episode 706 done, steps = 375843, rewards = 105.0, consume time = 1498.1439440250397s
Episode 707 done, steps = 376595, rewards = 225.0, consume time = 1501.2390661239624s
Episode 708 done, steps = 377250, rewards = 260.0, consume time = 1503.8192811012268s
Episode 709 done, steps = 377708, rewards = 80.0, consume time = 1505.7438910007477s
Episode 710 done, steps = 378669, rewards = 280.0, consume time = 1509.6405379772186s
Episode 711 done, steps = 379168, rewards = 135.0, consume time = 1511.7836949825287s
Episode 712 done, steps = 379633, rewards = 80.0, consume time = 1513.6803979873657s
Episode 713 done, steps = 379996, rewards = 50.0, consume time = 1515.209016084671s
Episode 714 done, steps = 380755, rewards = 185.0, consume time = 1518.3042879104614s
Episode 715 done, steps = 381222, rewards = 95.0, consume time = 1520.286908864975s
Episode 716 done, steps = 381986, rewards = 265.0, consume time = 1523.413253068924s
Episode 717 done, steps = 382607, rewards = 215.0, consume time = 1525.9426119327545s
Episode 718 done, steps = 383071, rewards = 110.0, consume time = 1527.8430020809174s
Episode 719 done, steps = 383374, rewards = 50.0, consume time = 1529.1904270648956s
Episode 720 done, steps = 383669, rewards = 30.0, consume time = 1530.3955929279327s
Episode 721 done, steps = 384181, rewards = 75.0, consume time = 1532.5613811016083s
Episode 722 done, steps = 385222, rewards = 270.0, consume time = 1536.5957398414612s
Episode 723 done, steps = 386095, rewards = 420.0, consume time = 1539.946504831314s
Episode 724 done, steps = 386593, rewards = 145.0, consume time = 1542.0540368556976s
Episode 725 done, steps = 387458, rewards = 490.0, consume time = 1545.6430399417877s
Episode 726 done, steps = 387831, rewards = 0.0, consume time = 1547.1593248844147s
Episode 727 done, steps = 388364, rewards = 170.0, consume time = 1549.3473920822144s
Episode 728 done, steps = 388820, rewards = 110.0, consume time = 1551.281422138214s
Episode 729 done, steps = 389554, rewards = 265.0, consume time = 1554.3431448936462s
Episode 730 done, steps = 390050, rewards = 185.0, consume time = 1556.3395907878876s
Episode 731 done, steps = 390482, rewards = 40.0, consume time = 1558.1646609306335s
