Episode 68 done, steps = 17000, actions = [0:57/250 | 1:54/250 | 2:50/250 | 3:45/250 | 4:44/250 | ], loss = -30.14214515686035, rewards = -65.6250000000008, consume time = 386.97592878341675s
Episode 69 done, steps = 17250, actions = [0:48/250 | 1:62/250 | 2:41/250 | 3:46/250 | 4:53/250 | ], loss = -26.52013397216797, rewards = -58.46645367412228, consume time = 392.8486349582672s
Episode 70 done, steps = 17500, actions = [0:58/250 | 1:49/250 | 2:55/250 | 3:41/250 | 4:47/250 | ], loss = -28.84840965270996, rewards = -62.962962962963786, consume time = 398.5282518863678s
Episode 71 done, steps = 17750, actions = [0:46/250 | 1:59/250 | 2:51/250 | 3:45/250 | 4:49/250 | ], loss = -26.99725914001465, rewards = -58.57988165680557, consume time = 404.5226819515228s
Episode 72 done, steps = 18000, actions = [0:58/250 | 1:50/250 | 2:56/250 | 3:49/250 | 4:37/250 | ], loss = -23.98896026611328, rewards = -52.20588235294197, consume time = 410.1752998828888s
Episode 73 done, steps = 18250, actions = [0:52/250 | 1:62/250 | 2:44/250 | 3:41/250 | 4:51/250 | ], loss = -28.27399253845215, rewards = -64.05228758170026, consume time = 415.9902300834656s
Episode 74 done, steps = 18500, actions = [0:53/250 | 1:58/250 | 2:53/250 | 3:35/250 | 4:51/250 | ], loss = -28.76613426208496, rewards = -63.81578947368511, consume time = 421.7467317581177s
Episode 75 done, steps = 18750, actions = [0:61/250 | 1:57/250 | 2:52/250 | 3:36/250 | 4:44/250 | ], loss = -29.260000228881836, rewards = -64.05228758170017, consume time = 427.5617187023163s
Episode 76 done, steps = 19000, actions = [0:51/250 | 1:67/250 | 2:47/250 | 3:34/250 | 4:51/250 | ], loss = -29.941539764404297, rewards = -66.21621621621694, consume time = 433.2519779205322s
Episode 77 done, steps = 19250, actions = [0:55/250 | 1:58/250 | 2:48/250 | 3:45/250 | 4:44/250 | ], loss = -28.428539276123047, rewards = -63.888888888889824, consume time = 439.26327085494995s
Episode 78 done, steps = 19500, actions = [0:53/250 | 1:57/250 | 2:49/250 | 3:42/250 | 4:49/250 | ], loss = -26.293785095214844, rewards = -57.69230769230855, consume time = 444.83235573768616s
Episode 79 done, steps = 19750, actions = [0:56/250 | 1:59/250 | 2:57/250 | 3:38/250 | 4:40/250 | ], loss = -23.394237518310547, rewards = -49.0196078431379, consume time = 450.5680949687958s
Episode 80 done, steps = 20000, actions = [0:59/250 | 1:51/250 | 2:42/250 | 3:44/250 | 4:54/250 | ], loss = -27.6777400970459, rewards = -61.53846153846244, consume time = 456.3333959579468s
Episode 81 done, steps = 20250, actions = [0:57/250 | 1:52/250 | 2:51/250 | 3:48/250 | 4:42/250 | ], loss = -22.752300262451172, rewards = -47.36842105263224, consume time = 461.8545868396759s
Episode 82 done, steps = 20500, actions = [0:59/250 | 1:63/250 | 2:48/250 | 3:42/250 | 4:38/250 | ], loss = -27.25612449645996, rewards = -62.145110410095505, consume time = 467.6986439228058s
Episode 83 done, steps = 20750, actions = [0:56/250 | 1:56/250 | 2:50/250 | 3:30/250 | 4:58/250 | ], loss = -31.395753860473633, rewards = -70.49180327868878, consume time = 473.6050009727478s
Episode 84 done, steps = 21000, actions = [0:44/250 | 1:49/250 | 2:46/250 | 3:55/250 | 4:56/250 | ], loss = -28.867483139038086, rewards = -63.455149501662035, consume time = 479.3184998035431s
Episode 85 done, steps = 21250, actions = [0:49/250 | 1:56/250 | 2:60/250 | 3:46/250 | 4:39/250 | ], loss = -24.05815315246582, rewards = -53.06859205776254, consume time = 484.94524478912354s
Episode 86 done, steps = 21500, actions = [0:58/250 | 1:61/250 | 2:54/250 | 3:34/250 | 4:43/250 | ], loss = -27.0140438079834, rewards = -60.264900662252565, consume time = 490.6536428928375s
Episode 87 done, steps = 21750, actions = [0:43/250 | 1:53/250 | 2:60/250 | 3:47/250 | 4:47/250 | ], loss = -26.65467643737793, rewards = -57.236842105263946, consume time = 496.502760887146s
Episode 88 done, steps = 22000, actions = [0:43/250 | 1:55/250 | 2:51/250 | 3:50/250 | 4:51/250 | ], loss = -28.2517032623291, rewards = -61.9047619047628, consume time = 502.33564591407776s
Episode 89 done, steps = 22250, actions = [0:53/250 | 1:56/250 | 2:44/250 | 3:49/250 | 4:48/250 | ], loss = -24.665647506713867, rewards = -52.205882352941906, consume time = 507.8869230747223s
